potential,current,current_filtered_()Hz,current_filtered_50Hz
-264.6875,-4.2456790899053125e-08,-4.34479663916565e-08,-4.344796639165651e-08
-265.1875,-4.28191871824885e-08,-4.370644412329167e-08,-4.370644412329167e-08
-265.6875,-4.3186351838074346e-08,-4.3521855378170916e-08,-4.3521855378170883e-08
-266.1875,-4.358530564132996e-08,-4.365821350891799e-08,-4.3658213508917966e-08
-266.6875,-4.378875618641649e-08,-4.351808204800136e-08,-4.351808204800131e-08
-267.1875,-4.420598874958222e-08,-4.368997040347585e-08,-4.3689970403475786e-08
-267.6875,-4.414558936900965e-08,-4.348198094477155e-08,-4.3481980944771495e-08
-268.1875,-4.4855282090737264e-08,-4.372122034970247e-08,-4.372122034970241e-08
-268.6875,-4.47821670510968e-08,-4.3487198455648974e-08,-4.3487198455648895e-08
-269.1875,-4.468600487939576e-08,-4.375850215600041e-08,-4.3758502156000316e-08
-269.6875,-4.4341887355870485e-08,-4.343741153078528e-08,-4.343741153078519e-08
-270.1875,-4.472892022874994e-08,-4.386749097255514e-08,-4.3867490972555033e-08
-270.6875,-4.376968269781463e-08,-4.334476669006211e-08,-4.334476669006201e-08
-271.1875,-4.397710688635989e-08,-4.393961638837669e-08,-4.39396163883766e-08
-271.6875,-4.301786935542456e-08,-4.3334288196246895e-08,-4.3334288196246835e-08
-272.1875,-4.34207968021389e-08,-4.391089190879042e-08,-4.391089190879035e-08
-272.6875,-4.260222624964232e-08,-4.33956173282581e-08,-4.339561732825805e-08
-273.1875,-4.268487803358372e-08,-4.388260773876333e-08,-4.3882607738763264e-08
-273.6875,-4.233440268052451e-08,-4.3447310987134954e-08,-4.344731098713489e-08
-274.1875,-4.300197478158968e-08,-4.3851560166240096e-08,-4.385156016624002e-08
-274.6875,-4.251639555093393e-08,-4.350622504802464e-08,-4.350622504802455e-08
-275.1875,-4.284700268669955e-08,-4.376762907491912e-08,-4.3767629074919054e-08
-275.6875,-4.313310501572748e-08,-4.357296853935923e-08,-4.3572968539359206e-08
-276.1875,-4.3683057270414504e-08,-4.375323414517138e-08,-4.3753234145171385e-08
-276.6875,-4.3938165180464415e-08,-4.3592407711389314e-08,-4.359240771138937e-08
-277.1875,-4.441500239551097e-08,-4.381097463138794e-08,-4.381097463138804e-08
-277.6875,-4.437208704615677e-08,-4.3613837904580584e-08,-4.36138379045807e-08
-278.1875,-4.4915681471309835e-08,-4.373912841786637e-08,-4.373912841786646e-08
-278.6875,-4.480680364054087e-08,-4.371088134576993e-08,-4.3710881345770025e-08
-279.1875,-4.4513548753287244e-08,-4.362016808190527e-08,-4.3620168081905323e-08
-279.6875,-4.486402410634647e-08,-4.3752734282686965e-08,-4.3752734282686965e-08
-280.1875,-4.439354472083386e-08,-4.3717507114544695e-08,-4.3717507114544656e-08
-280.6875,-4.396518595598371e-08,-4.361847978407665e-08,-4.361847978407659e-08
-281.1875,-4.416704704368675e-08,-4.39045721848876e-08,-4.3904572184887544e-08
-281.6875,-4.3234035559579e-08,-4.34868322163055e-08,-4.348683221630545e-08
-282.1875,-4.336834470848378e-08,-4.3925706495215236e-08,-4.392570649521523e-08
-282.6875,-4.258633167580743e-08,-4.3498112514718535e-08,-4.3498112514718535e-08
-283.1875,-4.267693074666628e-08,-4.39092887306757e-08,-4.390928873067567e-08
-283.6875,-4.252195865177615e-08,-4.3514376078033886e-08,-4.351437607803387e-08
-284.1875,-4.305998997608701e-08,-4.398151486024972e-08,-4.398151486024965e-08
-284.6875,-4.2402749348014506e-08,-4.34660759437982e-08,-4.3466075943798105e-08
-285.1875,-4.322052517181936e-08,-4.4008738563550326e-08,-4.400873856355022e-08
-285.6875,-4.3019458812808055e-08,-4.348782492264697e-08,-4.3487824922646826e-08
-286.1875,-4.390160766064417e-08,-4.393585624052497e-08,-4.393585624052485e-08
-286.6875,-4.3973133242901156e-08,-4.360012908840116e-08,-4.3600129088401015e-08
-287.1875,-4.435619247232189e-08,-4.382160647201768e-08,-4.382160647201756e-08
-287.6875,-4.445871247355688e-08,-4.372170997593168e-08,-4.372170997593156e-08
-288.1875,-4.483461914475192e-08,-4.371498088044722e-08,-4.371498088044714e-08
-288.6875,-4.497210720842368e-08,-4.3793375665804264e-08,-4.379337566580417e-08
-289.1875,-4.4573948133859815e-08,-4.37131904021792e-08,-4.371319040217914e-08
-289.6875,-4.479329325278122e-08,-4.3752773569395266e-08,-4.3752773569395246e-08
-290.1875,-4.4711436197531567e-08,-4.380356679857881e-08,-4.38035667985788e-08
-290.6875,-4.393895990915616e-08,-4.3676004510928436e-08,-4.3676004510928436e-08
-291.1875,-4.390001820326069e-08,-4.38346847181121e-08,-4.3834684718112124e-08
-291.6875,-4.351139587299776e-08,-4.36995683089588e-08,-4.369956830895884e-08
-292.1875,-4.322926718742853e-08,-4.380791654404871e-08,-4.380791654404871e-08
-292.6875,-4.302740609972549e-08,-4.375460922487512e-08,-4.3754609224875126e-08
-293.1875,-4.277150346098385e-08,-4.3801637121087705e-08,-4.380163712108768e-08
-293.6875,-4.2490964232798126e-08,-4.37389715273948e-08,-4.3738971527394734e-08
-294.1875,-4.278421912005177e-08,-4.381033028445401e-08,-4.381033028445394e-08
-294.6875,-4.2807266252112335e-08,-4.3718917270251426e-08,-4.3718917270251334e-08
-295.1875,-4.2891507493437226e-08,-4.3829321655371243e-08,-4.382932165537118e-08
-295.6875,-4.3272182536782716e-08,-4.37348088202588e-08,-4.373480882025872e-08
-296.1875,-4.396836487075069e-08,-4.3834095845185967e-08,-4.383409584518592e-08
-296.6875,-4.396757014205894e-08,-4.376127427641159e-08,-4.376127427641155e-08
-297.1875,-4.4229035881642806e-08,-4.379584055994943e-08,-4.37958405599494e-08
-297.6875,-4.4747993717351785e-08,-4.379353794695816e-08,-4.3793537946958155e-08
-298.1875,-4.4857666276812514e-08,-4.3784814351188415e-08,-4.378481435118848e-08
-298.6875,-4.485210317597029e-08,-4.380832770647831e-08,-4.3808327706478404e-08
-299.1875,-4.492362875822728e-08,-4.382908714925254e-08,-4.382908714925268e-08
-299.6875,-4.476865666333715e-08,-4.377548438146091e-08,-4.377548438146107e-08
-300.1875,-4.4590637436386437e-08,-4.388490451478627e-08,-4.388490451478643e-08
-300.6875,-4.415194719854361e-08,-4.3715643800501504e-08,-4.3715643800501663e-08
-301.1875,-4.4013664406180116e-08,-4.393807355521001e-08,-4.393807355521016e-08
-301.6875,-4.3397749670078313e-08,-4.3685634865259535e-08,-4.368563486525965e-08
-302.1875,-4.353126409029134e-08,-4.3968890356027594e-08,-4.396889035602768e-08
-302.6875,-4.2917733540264783e-08,-4.369767545935557e-08,-4.3697675459355666e-08
-303.1875,-4.283031338417292e-08,-4.396292751803887e-08,-4.396292751803894e-08
-303.6875,-4.26054051644093e-08,-4.372182395036279e-08,-4.372182395036283e-08
-304.1875,-4.288356020651978e-08,-4.3927943483638965e-08,-4.3927943483638984e-08
-304.6875,-4.269759369265163e-08,-4.376911416652143e-08,-4.376911416652142e-08
-305.1875,-4.311800517058434e-08,-4.386555953850407e-08,-4.386555953850401e-08
-305.6875,-4.3447817577658203e-08,-4.383007290850995e-08,-4.3830072908509876e-08
-306.1875,-4.363060517675938e-08,-4.3854313641025516e-08,-4.3854313641025436e-08
-306.6875,-4.41193633221821e-08,-4.381231144685922e-08,-4.381231144685915e-08
-307.1875,-4.4637526429199344e-08,-4.39519776399357e-08,-4.395197763993566e-08
-307.6875,-4.45612324747919e-08,-4.37310396002864e-08,-4.373103960028638e-08
-308.1875,-4.5091316512185317e-08,-4.400283313287895e-08,-4.400283313287896e-08
-308.6875,-4.478057759371332e-08,-4.3744551506402384e-08,-4.374455150640242e-08
-309.1875,-4.4958596820664033e-08,-4.391889944933854e-08,-4.3918899449338606e-08
-309.6875,-4.483700333082716e-08,-4.384188276795817e-08,-4.384188276795825e-08
-310.1875,-4.455328518787446e-08,-4.386749324269939e-08,-4.3867493242699464e-08
-310.6875,-4.4381623790457687e-08,-4.385922019092611e-08,-4.385922019092623e-08
-311.1875,-4.403035370870674e-08,-4.391593249949806e-08,-4.391593249949816e-08
-311.6875,-4.3493117113087626e-08,-4.38169422677407e-08,-4.381694226774082e-08
-312.1875,-4.348199091140322e-08,-4.39210572058228e-08,-4.392105720582291e-08
-312.6875,-4.2969390905228165e-08,-4.3833170421293734e-08,-4.3833170421293833e-08
-313.1875,-4.2685672762275466e-08,-4.388840217318973e-08,-4.388840217318983e-08
-313.6875,-4.2839055399782106e-08,-4.385462702050505e-08,-4.3854627020505114e-08
-314.1875,-4.284223431454908e-08,-4.393754026910828e-08,-4.393754026910835e-08
-314.6875,-4.271746190994524e-08,-4.380919341957316e-08,-4.3809193419573195e-08
-315.1875,-4.339933912746181e-08,-4.4016314027207164e-08,-4.4016314027207164e-08
-315.6875,-4.3418412616063663e-08,-4.3762607000599306e-08,-4.376260700059927e-08
-316.1875,-4.3840413551379866e-08,-4.402932570540476e-08,-4.4029325705404715e-08
-316.6875,-4.3993796188886505e-08,-4.3788979059116685e-08,-4.37889790591166e-08
-317.1875,-4.4634347514432374e-08,-4.397915916303605e-08,-4.397915916303595e-08
-317.6875,-4.46923627089297e-08,-4.389131919421007e-08,-4.3891319194209956e-08
-318.1875,-4.491886038607681e-08,-4.388478479595592e-08,-4.38847847959558e-08
-318.6875,-4.5153305350141366e-08,-4.3981260323317524e-08,-4.3981260323317425e-08
-319.1875,-4.478375650848028e-08,-4.384626321435403e-08,-4.384626321435391e-08
-319.6875,-4.495621263458879e-08,-4.3956531465503964e-08,-4.3956531465503884e-08
-320.1875,-4.476388829118669e-08,-4.393417610652373e-08,-4.393417610652366e-08
-320.6875,-4.424890409893642e-08,-4.387651480726636e-08,-4.3876514807266326e-08
-321.1875,-4.415433138461885e-08,-4.401347342016245e-08,-4.401347342016242e-08
-321.6875,-4.363219463414287e-08,-4.385727209642277e-08,-4.385727209642276e-08
-322.1875,-4.3406491685687504e-08,-4.4018589197226834e-08,-4.401858919722683e-08
-322.6875,-4.301548516934933e-08,-4.384543294039763e-08,-4.3845432940397616e-08
-323.1875,-4.2969390905228165e-08,-4.4084245743390064e-08,-4.408424574339006e-08
-323.6875,-4.269203059180942e-08,-4.3780110092934577e-08,-4.378011009293456e-08
-324.1875,-4.323800920303772e-08,-4.417827830112208e-08,-4.417827830112204e-08
-324.6875,-4.270315679349384e-08,-4.3762141021297876e-08,-4.376214102129784e-08
-325.1875,-4.339298129792785e-08,-4.41412964944276e-08,-4.4141296494427544e-08
-325.6875,-4.3493117113087626e-08,-4.385083849812696e-08,-4.385083849812691e-08
-326.1875,-4.390637603279464e-08,-4.401081461585878e-08,-4.401081461585874e-08
-326.6875,-4.418373634621338e-08,-4.3964733670593616e-08,-4.396473367059356e-08
-327.1875,-4.441500239551097e-08,-4.390880237102036e-08,-4.390880237102033e-08
-327.6875,-4.486243464896297e-08,-4.4054286338145476e-08,-4.405428633814546e-08
-328.1875,-4.497608085188241e-08,-4.387304024776325e-08,-4.387304024776324e-08
-328.6875,-4.524708333576719e-08,-4.407422323396677e-08,-4.40742232339668e-08
-329.1875,-4.48306455012932e-08,-4.39444387148095e-08,-4.394443871480954e-08
-329.6875,-4.495541790589705e-08,-4.395652646734305e-08,-4.395652646734311e-08
-330.1875,-4.5021380387311816e-08,-4.410772490404356e-08,-4.41077249040436e-08
-330.6875,-4.4164662857611525e-08,-4.381874365135516e-08,-4.381874365135523e-08
-331.1875,-4.42504935563199e-08,-4.420269439025757e-08,-4.420269439025762e-08
-331.6875,-4.357576889702903e-08,-4.382947144756607e-08,-4.3829471447566144e-08
-332.1875,-4.3744251379678815e-08,-4.4175541277576436e-08,-4.417554127757652e-08
-332.6875,-4.31784045511569e-08,-4.3874579043174377e-08,-4.3874579043174456e-08
-333.1875,-4.294237012970886e-08,-4.4167789391179884e-08,-4.416778939117995e-08
-333.6875,-4.263639958338732e-08,-4.3818811433756804e-08,-4.381881143375686e-08
-334.1875,-4.326820889332401e-08,-4.421193531606364e-08,-4.421193531606366e-08
-334.6875,-4.2715077723870006e-08,-4.382272591678724e-08,-4.3822725916787305e-08
-335.1875,-4.334609230511494e-08,-4.415903879692226e-08,-4.415903879692231e-08
-335.6875,-4.359881602908961e-08,-4.397926028622685e-08,-4.39792602862269e-08
-336.1875,-4.396995432813418e-08,-4.403507480670721e-08,-4.403507480670723e-08
-336.6875,-4.4409439294668755e-08,-4.4083660941445e-08,-4.4083660941445e-08
-337.1875,-4.447619650477527e-08,-4.403557643690749e-08,-4.403557643690746e-08
-337.6875,-4.489025015317402e-08,-4.4015855890646884e-08,-4.401585589064681e-08
-338.1875,-4.537741884121325e-08,-4.416809958512125e-08,-4.4168099585121146e-08
-338.6875,-4.496972302234845e-08,-4.391435527233869e-08,-4.391435527233856e-08
-339.1875,-4.52454938783837e-08,-4.42661072093073e-08,-4.4266107209307187e-08
-339.6875,-4.48377980595189e-08,-4.387747987657995e-08,-4.3877479876579846e-08
-340.1875,-4.508972705480183e-08,-4.4273327408555784e-08,-4.4273327408555705e-08
-340.6875,-4.4331555882877817e-08,-4.3892684204704345e-08,-4.389268420470429e-08
-341.1875,-4.42504935563199e-08,-4.4226137168114384e-08,-4.422613716811436e-08
-341.6875,-4.3649678665361235e-08,-4.398069599991405e-08,-4.3980695999914063e-08
-342.1875,-4.368226254172277e-08,-4.4135276987386816e-08,-4.413527698738684e-08
-342.6875,-4.33651657937168e-08,-4.410531656742237e-08,-4.410531656742239e-08
-343.1875,-4.291137571073084e-08,-4.4070207653832104e-08,-4.4070207653832124e-08
-343.6875,-4.30615794334705e-08,-4.4138748940752664e-08,-4.413874894075271e-08
-344.1875,-4.305681106132003e-08,-4.4106119768004025e-08,-4.410611976800402e-08
-344.6875,-4.3031379743184215e-08,-4.408791843112716e-08,-4.408791843112717e-08
-345.1875,-4.340013385615355e-08,-4.4165235056520025e-08,-4.416523505652001e-08
-345.6875,-4.367113634003834e-08,-4.408287858329138e-08,-4.408287858329137e-08
-346.1875,-4.416227867153629e-08,-4.415616931344498e-08,-4.415616931344497e-08
-346.6875,-4.439195526345038e-08,-4.413849725443459e-08,-4.413849725443459e-08
-347.1875,-4.4556464102641435e-08,-4.4119923723068967e-08,-4.411992372306896e-08
-347.6875,-4.508257449657613e-08,-4.418318149970085e-08,-4.418318149970087e-08
-348.1875,-4.5320993104099403e-08,-4.4102816269290325e-08,-4.4102816269290345e-08
-348.6875,-4.52454938783837e-08,-4.4183265866783156e-08,-4.4183265866783176e-08
-349.1875,-4.498800178225857e-08,-4.4123686116089364e-08,-4.4123686116089404e-08
-349.6875,-4.511833728770462e-08,-4.414850567051692e-08,-4.4148505670516944e-08
-350.1875,-4.501502255777787e-08,-4.4203811308167175e-08,-4.42038113081672e-08
-350.6875,-4.4527059141046895e-08,-4.4101108823615306e-08,-4.4101108823615325e-08
-351.1875,-4.4406260379901765e-08,-4.427031282961935e-08,-4.427031282961936e-08
-351.6875,-4.3792729829875206e-08,-4.4080532495710765e-08,-4.408053249571075e-08
-352.1875,-4.367669944088055e-08,-4.427508346971052e-08,-4.4275083469710515e-08
-352.6875,-4.333655556081401e-08,-4.410373460014543e-08,-4.410373460014543e-08
-353.1875,-4.323959866042121e-08,-4.428826419574045e-08,-4.428826419574047e-08
-353.6875,-4.293442284279142e-08,-4.412169412252081e-08,-4.412169412252083e-08
-354.1875,-4.3302382227069015e-08,-4.4326683549591616e-08,-4.432668354959166e-08
-354.6875,-4.3248340676030396e-08,-4.410823657791196e-08,-4.410823657791201e-08
-355.1875,-4.3533648276366586e-08,-4.433611907286967e-08,-4.4336119072869744e-08
-355.6875,-4.3569411067495066e-08,-4.41168038559283e-08,-4.4116803855928385e-08
-356.1875,-4.432281386726863e-08,-4.43133641866771e-08,-4.43133641866772e-08
-356.6875,-4.450242255160282e-08,-4.41742407994572e-08,-4.4174240799457296e-08
-357.1875,-4.4778988136329823e-08,-4.4295958428180967e-08,-4.429595842818108e-08
-357.6875,-4.505555372105682e-08,-4.419959398732247e-08,-4.4199593987322546e-08
-358.1875,-4.5355166437844405e-08,-4.4316579729283046e-08,-4.4316579729283126e-08
-358.6875,-4.5189068141269866e-08,-4.414724579329274e-08,-4.414724579329279e-08
-359.1875,-4.543146039225185e-08,-4.4401163849867534e-08,-4.440116384986756e-08
-359.6875,-4.508257449657613e-08,-4.407912751333791e-08,-4.4079127513337917e-08
-360.1875,-4.527887248343696e-08,-4.4492861764770006e-08,-4.449286176476998e-08
-360.6875,-4.445950720224863e-08,-4.4075191334614953e-08,-4.4075191334614894e-08
-361.1875,-4.46438842587333e-08,-4.448190643075878e-08,-4.448190643075873e-08
-361.6875,-4.393657572308092e-08,-4.415748918642419e-08,-4.415748918642413e-08
-362.1875,-4.381736641931929e-08,-4.4366305719725486e-08,-4.436630571972543e-08
-362.6875,-4.3443049205507736e-08,-4.4263059191148634e-08,-4.4263059191148555e-08
-363.1875,-4.311244206974213e-08,-4.43042339310696e-08,-4.4304233931069557e-08
-363.6875,-4.3166483620780735e-08,-4.430174660991566e-08,-4.43017466099156e-08
-364.1875,-4.3400928584845297e-08,-4.436542891353223e-08,-4.436542891353221e-08
-364.6875,-4.3367549979792034e-08,-4.42604692689153e-08,-4.426046926891529e-08
-365.1875,-4.3619478975074956e-08,-4.4420661732503696e-08,-4.4420661732503716e-08
-365.6875,-4.369338874340719e-08,-4.4250982376795166e-08,-4.4250982376795186e-08
-366.1875,-4.439751836429258e-08,-4.438749681071473e-08,-4.438749681071478e-08
-366.6875,-4.4651036816959015e-08,-4.435211029230797e-08,-4.4352110292308014e-08
-367.1875,-4.4745609531276574e-08,-4.4293361210862914e-08,-4.429336121086296e-08
-367.6875,-4.5309072173723243e-08,-4.447684734322753e-08,-4.447684734322759e-08
-368.1875,-4.535119279438568e-08,-4.421998059539161e-08,-4.421998059539167e-08
-368.6875,-4.5653984425940246e-08,-4.449548082400526e-08,-4.449548082400532e-08
-369.1875,-4.518032612566066e-08,-4.4289063510885306e-08,-4.4289063510885325e-08
-369.6875,-4.5367087368220565e-08,-4.4381283065080135e-08,-4.4381283065080135e-08
-370.1875,-4.5342450778776506e-08,-4.447585582221293e-08,-4.4475855822212934e-08
-370.6875,-4.4640705343966327e-08,-4.424002722320469e-08,-4.424002722320465e-08
-371.1875,-4.472892022874994e-08,-4.45749512724105e-08,-4.4574951272410476e-08
-371.6875,-4.388809727288452e-08,-4.420641202167333e-08,-4.420641202167325e-08
-372.1875,-4.3915118048403815e-08,-4.4561527745222754e-08,-4.456152774522267e-08
-372.6875,-4.353603246244182e-08,-4.4273834351751584e-08,-4.427383435175147e-08
-373.1875,-4.358530564132996e-08,-4.455462595988564e-08,-4.455462595988553e-08
-373.6875,-4.321655152836063e-08,-4.432499475329453e-08,-4.4324994753294424e-08
-374.1875,-4.349788548523809e-08,-4.452056671333696e-08,-4.452056671333686e-08
-374.6875,-4.3312713700061676e-08,-4.4356314029219054e-08,-4.4356314029218975e-08
-375.1875,-4.356384796665287e-08,-4.4451540159162095e-08,-4.4451540159162076e-08
-375.6875,-4.3996180374961736e-08,-4.441735946760252e-08,-4.441735946760251e-08
-376.1875,-4.4364934487931065e-08,-4.44367010051074e-08,-4.4436701005107447e-08
-376.6875,-4.471779402706551e-08,-4.4482950231542656e-08,-4.448295023154271e-08
-377.1875,-4.5020585658620077e-08,-4.442686319097642e-08,-4.442686319097649e-08
-377.6875,-4.536788209691231e-08,-4.454850311729603e-08,-4.4548503117296105e-08
-378.1875,-4.5435434035710574e-08,-4.436953006708268e-08,-4.436953006708273e-08
-378.6875,-4.5757299155866996e-08,-4.4579227188157233e-08,-4.4579227188157247e-08
-379.1875,-4.533291403447556e-08,-4.4415775645384456e-08,-4.441577564538443e-08
-379.6875,-4.549742287366663e-08,-4.449290842602328e-08,-4.449290842602324e-08
-380.1875,-4.545053388085372e-08,-4.4585120965469214e-08,-4.458512096546917e-08
-380.6875,-4.4731304414825164e-08,-4.4383969468185036e-08,-4.438396946818497e-08
-381.1875,-4.483461914475192e-08,-4.4654788186606543e-08,-4.465478818660648e-08
-381.6875,-4.417499433060419e-08,-4.439175113067919e-08,-4.43917511306791e-08
-382.1875,-4.4004922390570926e-08,-4.461923289872637e-08,-4.4619232898726314e-08
-382.6875,-4.3663189053120886e-08,-4.4406556339969365e-08,-4.4406556339969286e-08
-383.1875,-4.35304693615996e-08,-4.4677573528228286e-08,-4.4677573528228246e-08
-383.6875,-4.316727834947248e-08,-4.435395539085741e-08,-4.435395539085736e-08
-384.1875,-4.384677138091382e-08,-4.474468080362575e-08,-4.474468080362573e-08
-384.6875,-4.329205075407633e-08,-4.440377116209975e-08,-4.440377116209971e-08
