potential,current,current_filtered_50Hz,basecurrent_4,basecurrent_3
-1163.625,-1.1146864630404865e-08,-1.1898707721599195e-08,9.632261799761587e-09,1.2332787804472622e-08
-1163.125,-1.1434556416816284e-08,-1.1818029694911562e-08,9.554976508913706e-09,1.2285226821928757e-08
-1162.625,-1.2256305884079841e-08,-1.1736849623229206e-08,9.477683803401136e-09,1.2237658015465859e-08
-1162.125,-1.3234616903617012e-08,-1.1826783725311155e-08,9.400383734806918e-09,1.2190081395216667e-08
-1161.625,-1.335382620737865e-08,-1.15937806057844e-08,9.323076354743304e-09,1.2142496971314872e-08
-1161.125,-1.3876757686546367e-08,-1.1731096041406127e-08,9.245761714852841e-09,1.209490475389374e-08
-1160.625,-1.3634365435564371e-08,-1.1475962161114068e-08,9.168439866807283e-09,1.2047304753086326e-08
-1160.125,-1.3367336595138302e-08,-1.1533763649409804e-08,9.091110862307835e-09,1.1999696979026214e-08
-1159.625,-1.3182164809961893e-08,-1.1389042582197276e-08,9.013774753085338e-09,1.1952081441846567e-08
-1159.125,-1.2970766977957919e-08,-1.1390449295386123e-08,8.936431590901338e-09,1.1904458151680545e-08
-1158.625,-1.2062392083294242e-08,-1.1331546633261486e-08,8.859081427544914e-09,1.1856827118661838e-08
-1158.125,-1.1189779979759055e-08,-1.1249692431974764e-08,8.781724314837117e-09,1.1809188352923183e-08
-1157.625,-1.0683537803117966e-08,-1.1239746097137648e-08,8.704360304626527e-09,1.1761541864598272e-08
-1157.125,-9.891193297448948e-09,-1.1096953511220488e-08,8.626989448792221e-09,1.1713887663820371e-08
-1156.625,-9.37382491912344e-09,-1.1074127843071357e-08,8.54961179924355e-09,1.1666225760722536e-08
-1156.125,-9.001097162695387e-09,-1.101615070686063e-08,8.472227407918462e-09,1.161855616543835e-08
-1155.625,-8.66890056954629e-09,-1.0918415397069705e-08,8.394836326784329e-09,1.1570878888100869e-08
-1155.125,-8.804004447142812e-09,-1.0960870053848766e-08,8.317438607839449e-09,1.1523193938843678e-08
-1154.625,-9.10679607869737e-09,-1.0838441488693789e-08,8.240034303110701e-09,1.1475501327799725e-08
-1154.125,-9.710789884423004e-09,-1.0834238192586233e-08,8.162623464654401e-09,1.142780106510249e-08
-1153.625,-1.0019144616819771e-08,-1.0695711675479507e-08,8.085206144557568e-09,1.1380093160885345e-08
-1153.125,-1.0465782141580044e-08,-1.0750152942501055e-08,8.007782394935813e-09,1.1332377625281346e-08
-1152.625,-1.1080902148990091e-08,-1.04316887683678e-08,7.930352267934812e-09,1.128465446842397e-08
-1152.125,-1.2008350532255632e-08,-1.0775085712958672e-08,7.85291581572904e-09,1.1236923700446274e-08
-1151.625,-1.1696022156400142e-08,-1.0228896726070503e-08,7.775473090524106e-09,1.1189185331481948e-08
-1151.125,-1.2915135969535825e-08,-1.0674497648370048e-08,7.698024144553986e-09,1.114143937166394e-08
-1150.625,-1.2426377824113109e-08,-1.0192985125145964e-08,7.620569030083158e-09,1.1093685831125836e-08
-1150.125,-1.2199085418274254e-08,-1.0390976780812918e-08,7.543107799404684e-09,1.1045924720000585e-08
-1149.625,-1.2008350532255632e-08,-1.0205606511243723e-08,7.465640504841477e-09,1.0998156048421665e-08
-1149.125,-1.1560123550111876e-08,-1.017477338338732e-08,7.388167198747379e-09,1.095037982652266e-08
-1148.625,-1.0868709588294377e-08,-1.0198451890079097e-08,7.310687933504178e-09,1.0902596064436204e-08
-1148.125,-1.0265510511260491e-08,-1.0021638486373514e-08,7.2332027615239364e-09,1.0854804772296091e-08
-1147.625,-9.77913655191301e-09,-1.0165439034348481e-08,7.1557117352481665e-09,1.0807005960235483e-08
-1147.125,-8.500418086896509e-09,-9.798621375086374e-09,7.078214907148649e-09,1.0759199638387647e-08
-1146.625,-8.219084130019044e-09,-1.0078167837438823e-08,7.000712329725335e-09,1.0711385816885744e-08
-1146.125,-7.574559161014457e-09,-9.660586443787484e-09,6.923204055509302e-09,1.066356450586357e-08
-1145.625,-7.949671103517744e-09,-9.928555929990495e-09,6.845690137061058e-09,1.0615735715453756e-08
-1145.125,-7.656416216264114e-09,-9.678446830430121e-09,6.768170626969074e-09,1.0567899455790206e-08
-1144.625,-7.740657457589005e-09,-9.693411983894157e-09,6.690645577854206e-09,1.0520055737005656e-08
-1144.125,-8.303325371343935e-09,-9.684901828181678e-09,6.613115042363791e-09,1.047220456923369e-08
-1143.625,-8.788904601999672e-09,-9.424161679057712e-09,6.5355790731775615e-09,1.0424345962607471e-08
-1143.125,-9.557407246916362e-09,-9.65324518631278e-09,6.458037723002774e-09,1.0376479927260583e-08
-1142.625,-9.649595775158696e-09,-9.23942379181924e-09,6.380491044577397e-09,1.0328606473325974e-08
-1142.125,-1.0879041061287052e-08,-9.629166921871416e-09,6.3029390906694654e-09,1.028072561093723e-08
-1141.625,-1.0990303078131247e-08,-9.125271538684557e-09,6.225381914074965e-09,1.0232837350227405e-08
-1141.125,-1.1574428666563273e-08,-9.549787905735225e-09,6.147819567620799e-09,1.0184941701329979e-08
-1140.625,-1.1069775947305672e-08,-8.968857681962486e-09,6.070252104163309e-09,1.0137038674378005e-08
-1140.125,-1.148224013832094e-08,-9.3786222187844e-09,5.992679576588053e-09,1.0089128279504858e-08
-1139.625,-1.0565123228048074e-08,-8.886392302699642e-09,5.91510203781045e-09,1.0041210526844227e-08
-1139.125,-1.0422072063534107e-08,-9.152266561572064e-09,5.837519540775991e-09,9.993285426528745e-09
-1138.625,-9.732247559100098e-09,-8.982383006634019e-09,5.759932138458112e-09,9.945352988692101e-09
-1138.125,-9.10679607869737e-09,-8.886216144821212e-09,5.682339883861809e-09,9.897413223467563e-09
-1137.625,-8.650621809636172e-09,-9.026801633502008e-09,5.604742830021085e-09,9.849466140988397e-09
-1137.125,-7.348061483867344e-09,-8.679883008430272e-09,5.527141029998952e-09,9.801511751387976e-09
-1136.625,-7.0850062868999975e-09,-8.828552706185591e-09,5.4495345368884955e-09,9.753550064799355e-09
-1136.125,-6.656647522049847e-09,-8.680502189356854e-09,5.371923403812659e-09,9.705581091355908e-09
-1135.625,-6.380876666014592e-09,-8.562679852937623e-09,5.294307683923181e-09,9.657604841191218e-09
-1135.125,-6.709099615704967e-09,-8.724952066547354e-09,5.2166874304022964e-09,9.60962132443813e-09
-1134.625,-6.597042870169028e-09,-8.436336993136615e-09,5.1390626964616736e-09,9.561630551230226e-09
-1134.125,-7.337730010874671e-09,-8.540223465012466e-09,5.0614335353417795e-09,9.513632531700776e-09
-1133.625,-7.630984898128298e-09,-8.406947062261243e-09,4.983800000314002e-09,9.465627275982939e-09
-1133.125,-7.901987382013088e-09,-8.282211733160543e-09,4.906162144677885e-09,9.417614794210088e-09
-1132.625,-8.997918247928409e-09,-8.357441620104481e-09,4.828520021763683e-09,9.369595096515596e-09
-1132.125,-9.477139649050193e-09,-8.179701665895033e-09,4.750873684931296e-09,9.321568193032731e-09
-1131.625,-9.864172521929644e-09,-8.271239986131816e-09,4.673223187569423e-09,9.273534093894652e-09
-1131.125,-1.0162195781333738e-08,-8.060210059534304e-09,4.595568583096619e-09,9.22549280923484e-09
-1130.625,-1.0383925086330384e-08,-8.179194483426918e-09,4.5179099249617215e-09,9.177444349186241e-09
-1130.125,-9.872914537538829e-09,-7.88616488833027e-09,4.440247266641945e-09,9.129388723882549e-09
-1129.625,-9.922982445118719e-09,-8.031560644067749e-09,4.3625806616456304e-09,9.081325943457029e-09
-1129.125,-9.131432668141445e-09,-7.866063458461353e-09,4.2849101635097085e-09,9.033256018042524e-09
-1128.625,-8.563201653544304e-09,-7.845675224512917e-09,4.207235825800964e-09,8.985178957772832e-09
-1128.125,-8.209547385718113e-09,-7.827039723917016e-09,4.129557702115409e-09,8.937094772781218e-09
-1127.625,-7.0540118679219726e-09,-7.758389960267062e-09,4.051875846079545e-09,8.889003473200632e-09
-1127.125,-6.2179572842070205e-09,-7.580387699569967e-09,3.974190311348674e-09,8.840905069164554e-09
-1126.625,-6.171863020085854e-09,-7.733600086113293e-09,3.896501151607956e-09,8.792799570806249e-09
-1126.125,-5.284945800099269e-09,-7.443867280751522e-09,3.818808420572411e-09,8.744686988259196e-09
-1125.625,-5.489191073877542e-09,-7.585016383077402e-09,3.741112171986699e-09,8.696567331656451e-09
-1125.125,-5.5726375865106884e-09,-7.496480473684469e-09,3.6634124596240746e-09,8.64844061113128e-09
-1124.625,-5.45899138359126e-09,-7.372229347111944e-09,3.5857093372889168e-09,8.60030683681727e-09
-1124.125,-6.242593873651092e-09,-7.415139880213892e-09,3.5080028588139804e-09,8.552166018847366e-09
-1123.625,-6.500880698467975e-09,-7.212552473347059e-09,3.430293078062515e-09,8.504018167354944e-09
-1123.125,-6.7822146553454385e-09,-7.310335432246639e-09,3.352580048926991e-09,8.455863292473693e-09
-1122.625,-7.615885052985158e-09,-7.001119810829784e-09,3.2748638253291025e-09,8.407701404336245e-09
-1122.125,-8.776983671623509e-09,-7.414156107158716e-09,3.197144461220825e-09,8.359532513076503e-09
-1121.625,-8.294583355734748e-09,-6.755939618626862e-09,3.1194220105833576e-09,8.311356628827309e-09
-1121.125,-9.554228332149386e-09,-7.377414872480473e-09,3.0416965274275427e-09,8.263173761722143e-09
-1120.625,-8.788109873307928e-09,-6.706862538915162e-09,2.963968065794294e-09,8.214983921894377e-09
-1120.125,-9.011428635688062e-09,-7.0000088744432774e-09,2.886236679753325e-09,8.166787119477171e-09
-1119.625,-8.845330339113513e-09,-6.876520470383298e-09,2.808502423404631e-09,8.1185833646039e-09
-1119.125,-7.962386762585651e-09,-6.651067759346717e-09,2.730765350877005e-09,8.07037266740783e-09
-1118.625,-7.727941798521095e-09,-6.979735343297958e-09,2.653025516329945e-09,8.022155038022227e-09
-1118.125,-6.6701579098094995e-09,-6.490946370422886e-09,2.575282973951959e-09,7.973930486580465e-09
-1117.625,-6.4110763563008744e-09,-6.8453416085256934e-09,2.497537777960993e-09,7.925699023215599e-09
-1117.125,-5.145073550352282e-09,-6.375266692655041e-09,2.4197899826050596e-09,7.877460658061213e-09
-1116.625,-4.789035096450857e-09,-6.635063019785101e-09,2.342039642161394e-09,7.829215401250574e-09
-1116.125,-4.192988577642668e-09,-6.303526008558758e-09,2.264286810936879e-09,7.780963262916737e-09
-1115.625,-4.347165943841053e-09,-6.540845349223641e-09,2.1865315432684658e-09,7.732704253193076e-09
-1115.125,-4.301866408411631e-09,-6.264318748232099e-09,2.1087738935216947e-09,7.684438382213174e-09
-1114.625,-4.847050290948187e-09,-6.4224973417170394e-09,2.031013916093656e-09,7.63616566010998e-09
-1114.125,-4.825592616271092e-09,-6.202548835181062e-09,1.9532516654083343e-09,7.587886097016975e-09
-1113.625,-5.1895783570899595e-09,-6.1415748746502286e-09,1.8754871959216894e-09,7.539599703067318e-09
-1113.125,-5.90960255181025e-09,-6.22504313100437e-09,1.7977205621180575e-09,7.491306488394382e-09
-1112.625,-6.4969070550092515e-09,-5.923313834532531e-09,1.719951818511843e-09,7.443006463131541e-09
-1112.125,-7.703305209077026e-09,-6.2234561506650536e-09,1.6421810196462508e-09,7.394699637411848e-09
-1111.625,-7.462502415478517e-09,-5.895658992329906e-09,1.5644082200958249e-09,7.346386021368678e-09
-1111.125,-7.913113583697507e-09,-5.992836767602598e-09,1.4866334744628508e-09,7.298065625135615e-09
-1110.625,-8.207957928334625e-09,-5.8711687391987385e-09,1.4088568373803174e-09,7.249738458845713e-09
-1110.125,-7.70251048038528e-09,-5.758311248270675e-09,1.3310783635104384e-09,7.201404532632028e-09
-1109.625,-7.4783969893134e-09,-5.76153701046153e-09,1.2532981075452833e-09,7.153063856628462e-09
-1109.125,-7.147789853547794e-09,-5.6897247878945095e-09,1.175516124206569e-09,7.104716440967753e-09
-1108.625,-6.437302403128433e-09,-5.729578830878371e-09,1.0977324682445992e-09,7.056362295783379e-09
-1108.125,-5.81026146534222e-09,-5.5113794774885666e-09,1.0199471944403827e-09,7.008001431208713e-09
-1107.625,-5.361239754506719e-09,-5.781253474933827e-09,9.42160357604998e-10,6.959633857376811e-09
-1107.125,-3.782908572702635e-09,-5.2033343373500636e-09,8.643720125776878e-10,6.911259584421362e-09
-1106.625,-4.029274467143353e-09,-5.742270438509178e-09,7.865822142279753e-10,6.8628786224753155e-09
-1106.125,-3.1669938366008404e-09,-5.122571574886594e-09,7.08791017455878e-10,6.814490981671939e-09
-1105.625,-3.518263918351799e-09,-5.548840909980531e-09,6.309984771891527e-10,6.766096672144923e-09
-1105.125,-3.137588875006304e-09,-5.232940912115571e-09,5.532046483864738e-10,6.7176957040271106e-09
-1104.625,-3.3259395749496905e-09,-5.274260982125467e-09,4.754095860363732e-10,6.669288087452086e-09
-1104.125,-4.007816792466258e-09,-5.234476120893186e-09,3.976133451555463e-10,6.620873832553011e-09
-1103.625,-4.3622657889841926e-09,-5.0225663609706115e-09,3.198159807922411e-10,6.572452949463258e-09
-1103.125,-4.836718817955512e-09,-5.172099647953885e-09,2.4201754802244546e-10,6.524025448316094e-09
-1102.625,-5.180041612789029e-09,-4.846938017056638e-09,1.6421810195285257e-10,6.475591339244679e-09
-1102.125,-6.41425527106785e-09,-5.173997603755944e-09,8.641769771937794e-11,6.427150632382493e-09
-1101.625,-6.562074807732281e-09,-4.730709606614393e-09,8.616390488006951e-12,6.378703337862803e-09
-1101.125,-7.179579001217564e-09,-5.089575022199987e-09,-6.918576454626424e-11,6.330249465818769e-09
-1100.625,-6.628037289147054e-09,-4.615364024527704e-09,-1.4698871215836978e-10,6.2817890263838705e-09
-1100.125,-6.88711884265568e-09,-4.9035315404218945e-09,-2.247923970940212e-10,6.233322029691162e-09
-1099.625,-6.402334340691686e-09,-4.547696057007134e-09,-3.025967640694956e-10,6.184848485873911e-09
-1099.125,-6.098747980445382e-09,-4.7597194051976034e-09,-3.804017577703651e-10,6.136368405066019e-09
-1098.625,-5.408128747319628e-09,-4.591143978493695e-09,-4.582073228531911e-10,6.0878817974000125e-09
-1098.125,-4.9837436259281975e-09,-4.517446511711318e-09,-5.360134039459474e-10,6.039388673009687e-09
-1097.625,-4.13894702660406e-09,-4.7117677056217525e-09,-6.138199456456913e-10,5.990889042027993e-09
-1097.125,-2.726714141374525e-09,-4.125228495866566e-09,-6.916268925206808e-10,5.942382914588408e-09
-1096.625,-3.229777403248636e-09,-4.772874267640431e-09,-7.694341891080458e-10,5.893870300824305e-09
-1096.125,-1.8207234327860792e-09,-3.9133663441975705e-09,-8.472417799180226e-10,5.845351210868634e-09
-1095.625,-2.4668378591741554e-09,-4.650037769616347e-09,-9.250496094284484e-10,5.79682565485519e-09
-1095.125,-1.9216539766375987e-09,-3.973391093726546e-09,-1.0028576220892084e-09,5.748293642916923e-09
-1094.625,-2.503395378994391e-09,-4.363330867138844e-09,-1.0806657623192712e-09,5.699755185187206e-09
-1094.125,-2.729098327449758e-09,-4.1019158090361025e-09,-1.1584739745107122e-09,5.6512102917992e-09
-1093.625,-3.3005082568138747e-09,-4.000460122647797e-09,-1.2362822030225722e-09,5.60265897288649e-09
-1093.125,-4.014969350691957e-09,-4.24161946236604e-09,-1.3140903921863635e-09,5.554101238582235e-09
-1092.625,-4.122257724077429e-09,-3.6877929273015104e-09,-1.3918984863037414e-09,5.505537099019493e-09
-1092.125,-5.625089680165809e-09,-4.299118170057757e-09,-1.469706429646713e-09,5.456966564331846e-09
-1091.625,-5.095800371464137e-09,-3.560745600436355e-09,-1.547514166455947e-09,5.408389644652668e-09
-1091.125,-6.1257687559646865e-09,-4.138153653970075e-09,-1.6253216409454302e-09,5.3598063501150145e-09
-1090.625,-5.8364875121697814e-09,-3.561861698485516e-09,-1.7031287972980204e-09,5.311216690852152e-09
-1090.125,-5.882581776290946e-09,-3.929594100450843e-09,-1.7809355796662945e-09,5.2626206769974526e-09
-1089.625,-5.3842868865673024e-09,-3.507971902886076e-09,-1.8587419321748767e-09,5.214018318684396e-09
-1089.125,-5.361239754506719e-09,-3.80960260147951e-09,-1.936547798917687e-09,5.165409626045931e-09
-1088.625,-4.140536483987549e-09,-3.4712679680998123e-09,-2.014353123958788e-09,5.116794609215642e-09
-1088.125,-3.771782371018215e-09,-3.5874046375593997e-09,-2.092157851333017e-09,5.068173278326796e-09
-1087.625,-3.083547323967694e-09,-3.545942512985011e-09,-2.1699619250466265e-09,5.0195456435124485e-09
-1087.125,-2.029737078714817e-09,-3.301294959987943e-09,-2.2477652890745287e-09,4.970911714905972e-09
-1086.625,-1.942316922622949e-09,-3.5391925920129707e-09,-2.3255678873630472e-09,4.922271502640845e-09
-1086.125,-1.1030834241410204e-09,-3.229763217791063e-09,-2.4033696638284358e-09,4.873625016850229e-09
-1085.625,-1.2183190844439367e-09,-3.372511983535924e-09,-2.481170562358363e-09,4.824972267667602e-09
-1085.125,-1.3907752105524394e-09,-3.2623267372025395e-09,-2.558970526809155e-09,4.776313265225808e-09
-1084.625,-1.2731553641742902e-09,-3.2253373724318266e-09,-2.63676950100834e-09,4.7276480196586434e-09
-1084.125,-1.738071648844677e-09,-3.117334628107439e-09,-2.714567428754858e-09,4.678976541099057e-09
-1083.625,-2.5161110380622992e-09,-3.148920376713495e-09,-2.792364253816733e-09,4.6302988396804215e-09
-1083.125,-2.562205302183465e-09,-2.9554062488705782e-09,-2.8701599199325533e-09,4.58161492553611e-09
-1082.625,-3.40620717281586e-09,-3.0462669590869723e-09,-2.9479543708118986e-09,4.532924808799389e-09
-1082.125,-4.2764350902758155e-09,-2.959304987392665e-09,-3.025747550134489e-09,4.484228499603632e-09
-1081.625,-4.6491628467038695e-09,-2.905959752646755e-09,-3.103539401549553e-09,4.435526008082e-09
-1081.125,-4.889170911610632e-09,-2.930717658412639e-09,-3.181329868678575e-09,4.386817344367865e-09
-1080.625,-4.852613391790397e-09,-2.7408014979817653e-09,-3.259118895111493e-09,4.3381025185942824e-09
-1080.125,-4.903476028062029e-09,-2.816487444518701e-09,-3.3369064244096527e-09,4.289381540894837e-09
-1079.625,-4.421870440865013e-09,-2.6065799727561327e-09,-3.4146924001049683e-09,4.240654421402902e-09
-1079.125,-4.0928527624828925e-09,-2.751105389001669e-09,-3.492476765698859e-09,4.191921170251214e-09
-1078.625,-3.4260753901094668e-09,-2.5868430458815007e-09,-3.570259464664158e-09,4.143181797573781e-09
-1078.125,-3.028711044237341e-09,-2.606154398653983e-09,-3.648040440443418e-09,4.0944363135034475e-09
-1077.625,-2.1227203356488945e-09,-2.626532874782046e-09,-3.725819636449329e-09,4.045684728173797e-09
-1077.125,-1.0212263688913627e-09,-2.294474001222637e-09,-3.803596996067062e-09,3.996927051717674e-09
-1076.6875,-1.0093054385151989e-09,-2.601213279503428e-09,-3.881372462648105e-09,3.9481632942687674e-09
-1076.1875,8.583069870837913e-11,-2.101257180326927e-09,-3.959145979518547e-09,3.899393465960345e-09
-1075.6875,-2.4318697967374084e-10,-2.539072658674659e-09,-4.036917489972706e-09,3.8506175769253565e-09
-1075.1875,-1.5497209489012894e-10,-2.067789374833705e-09,-4.114686937275047e-09,3.8018356372974915e-09
-1074.6875,-7.40687140705642e-10,-2.4847100353983777e-09,-4.192454264661655e-09,3.753047657210017e-09
-1074.1875,-5.427996964613231e-10,-1.9561806520324233e-09,-4.2702194153381255e-09,3.704253646795777e-09
-1073.6875,-1.5465420341343125e-09,-2.3356007857184748e-09,-4.34798233248104e-09,3.6554536161885674e-09
-1073.1875,-1.5918415695637347e-09,-1.9036220854234774e-09,-4.425742959236701e-09,3.606647575521761e-09
-1072.6875,-2.614657395838586e-09,-2.073184367721127e-09,-4.503501238722187e-09,3.5578355349279892e-09
-1072.1875,-3.193219883428401e-09,-2.047316706576158e-09,-4.581257114025567e-09,3.5090175045411545e-09
-1071.6875,-3.352960350468995e-09,-1.8360065753291994e-09,-4.659010528203355e-09,3.460193494494206e-09
-1071.1875,-4.359086874217217e-09,-2.0793042592254024e-09,-4.736761424285599e-09,3.4113635149207285e-09
-1070.6875,-3.949801597968928e-09,-1.7133400701713845e-09,-4.8145097452693116e-09,3.362527575953777e-09
-1070.1875,-3.712972447829141e-09,-1.8862096259517467e-09,-4.892255434123337e-09,3.313685687726724e-09
-1069.6875,-3.4395857778691186e-09,-1.665742959363361e-09,-4.969998433788576e-09,3.264837860372837e-09
-1069.1875,-3.1995777129623552e-09,-1.737699650721082e-09,-5.047738687173736e-09,3.215984104025488e-09
-1068.6875,-2.479553518242063e-09,-1.6658355468024696e-09,-5.125476137159574e-09,3.1671244288179446e-09
-1068.1875,-1.8787386272834094e-09,-1.6036038347522416e-09,-5.203210726596138e-09,3.1182588448834735e-09
-1067.6875,-1.196861409766842e-09,-1.7009657750498646e-09,-5.280942398304897e-09,3.0693873623553415e-09
-1067.1875,-1.1920930376163762e-10,-1.3622318183891716e-09,-5.358671095076186e-09,3.0205099913668156e-09
-1066.6875,-8.900961347535613e-11,-1.720717609697444e-09,-5.436396759673023e-09,2.9716267420512685e-09
-1066.1875,7.875761335185527e-10,-1.184681727116334e-09,-5.514119334826874e-09,2.922737624542073e-09
-1065.6875,4.05311632789568e-10,-1.6558909872869496e-09,-5.591838763240623e-09,2.8738426489722844e-09
-1065.1875,9.886424925298485e-10,-1.1550868323003596e-09,-5.669554987586441e-09,2.824941825475487e-09
-1064.6875,3.9895380325561396e-10,-1.5143697300003121e-09,-5.747267950508129e-09,2.7760351641847363e-09
-1064.1875,1.4702480797268643e-10,-1.1188617194339097e-09,-5.8249775946194155e-09,2.727122675233299e-09
-1063.6875,-5.722046580558608e-10,-1.3639817634978526e-09,-5.902683862504384e-09,2.6782043687546535e-09
-1063.1875,-6.763141166743576e-10,-1.0358499638956978e-09,-5.9803866967176866e-09,2.629280254881961e-09
-1062.6875,-1.6832353691143238e-09,-1.215495748442722e-09,-6.0580860397834746e-09,2.5803503437487006e-09
-1062.1875,-2.2753082444637905e-09,-1.0327124547755163e-09,-6.1357818341981655e-09,2.531414645487927e-09
-1061.6875,-2.7306877848332468e-09,-1.0430742840611826e-09,-6.2134740224262e-09,2.482473170233013e-09
-1061.1875,-2.962748562822568e-09,-1.0633710403200156e-09,-6.2911625469042795e-09,2.4335259281173314e-09
-1060.6875,-2.996921896567572e-09,-8.688991143024428e-10,-6.368847350039029e-09,2.3845729292740433e-09
-1060.1875,-3.3211712027992247e-09,-9.873608963794624e-10,-6.446528374206588e-09,2.3356141838366274e-09
-1059.6875,-2.6051206515376547e-09,-7.790664432061189e-10,-6.524205561754506e-09,2.286649701938139e-09
-1059.1875,-2.0154319622634205e-09,-8.360492892265468e-10,-6.601878855000476e-09,2.237679493712162e-09
-1058.6875,-1.5719733522701287e-09,-7.727482941673033e-10,-6.67954819623233e-09,2.1887035692917523e-09
-1058.1875,-9.838741203793827e-10,-7.330617924126202e-10,-6.757213527709313e-09,2.1397219388101765e-09
-1057.6875,-3.043810889380481e-10,-7.247988222156738e-10,-6.834874791658487e-09,2.090734612400913e-09
-1057.1875,4.625320985951541e-10,-6.117178199421479e-10,-6.912531930281074e-09,2.0417416001972293e-09
-1056.6875,1.0903677650731123e-09,-6.343670777433938e-10,-6.99018488574442e-09,1.9927429123320743e-09
-1056.1875,1.6768775395803695e-09,-4.2721007981924285e-10,-7.067833600190667e-09,1.943738558939244e-09
-1055.6875,1.5656155227361744e-09,-6.394969499278289e-10,-7.145478015728501e-09,1.8947285501519002e-09
-1055.1875,1.699924671640953e-09,-2.9541667519501856e-10,-7.223118074439504e-09,1.8457128961032033e-09
-1054.6875,1.0331472992675263e-09,-6.114718022371278e-10,-7.300753718374339e-09,1.7966916069264205e-09
-1054.1875,1.2763342789412673e-09,-2.7975769167964986e-10,-7.37838488955466e-09,1.7476646927550302e-09
-1053.6875,5.380313243108579e-10,-3.3820059779267967e-10,-7.4560115299729e-09,1.698632163721982e-09
-1053.1875,-2.3523969275629843e-10,-3.825393188765153e-10,-7.533633581591422e-09,1.649594029960966e-09
-1052.6875,-3.560384539014245e-10,-1.4301714394945124e-11,-7.611250986341663e-09,1.6005503016050376e-09
-1052.1875,-1.5846890113380366e-09,-4.797762650195269e-10,-7.688863686127542e-09,1.5515009887875695e-09
-1051.6875,-1.5966099417142006e-09,9.070743208067841e-11,-7.766471622822699e-09,1.5024461016418285e-09
-1051.1875,-2.596378635928468e-09,-3.874764230107673e-10,-7.84407473827048e-09,1.4533856503011876e-09
-1050.6875,-2.140204366867268e-09,9.25528202575407e-11,-7.921672974286291e-09,1.4043196448988076e-09
-1050.1875,-2.1735829719205265e-09,-1.835031951458467e-10,-7.999266272652919e-09,1.3552480955680615e-09
-1049.6875,-1.7205876176263034e-09,1.5781202600766152e-10,-8.076854575126687e-09,1.306171012442216e-09
-1049.1875,-1.4177959860717438e-09,-8.379132899645642e-11,-8.154437823433208e-09,1.257088405654644e-09
-1048.6875,-5.22136750475973e-10,2.1251135820195792e-10,-8.232015959267606e-09,1.2080002853384007e-09
-1048.1875,-3.5921736866840154e-10,3.677221893487207e-11,-8.309588924296416e-09,1.1589066616271764e-09
-1047.6875,7.5340279977355e-10,1.9470415998992086e-10,-8.387156660156526e-09,1.1098075446539205e-09
-1047.1875,1.6403200197601342e-09,2.5573695152655184e-10,-8.464719108453908e-09,1.0607029445520057e-09
-1046.6875,1.6935668421069992e-09,2.165991267354423e-10,-8.542276210766795e-09,1.0115928714548047e-09
-1046.1875,2.2745135157720464e-09,3.2479951733583373e-10,-8.619827908643138e-09,9.624773354955846e-10
-1045.6875,2.597968093311957e-09,3.7267338463593067e-10,-8.697374143600604e-09,9.133563468076121e-10
-1045.1875,2.307892120825305e-09,2.594998352361488e-10,-8.774914857127428e-09,8.642299155242602e-10
-1044.6875,2.3659073153226355e-09,5.53374584968119e-10,-8.852449990683892e-09,8.150980517785839e-10
-1044.1875,1.6593935083619966e-09,3.169645028895865e-10,-8.92997948569788e-09,7.659607657041678e-10
-1043.6875,1.6323727328426914e-09,6.482574994984945e-10,-9.007503283570384e-09,7.16818067434067e-10
-1043.1875,8.241336533387882e-10,4.392137898407234e-10,-9.085021325670417e-09,6.676699671018661e-10
-1042.6875,4.371007804593381e-11,7.15535628071718e-10,-9.162533553339252e-09,6.185164748405144e-10
-1042.1875,-8.002917925864608e-10,4.668361523463586e-10,-9.240039907887248e-09,5.693576007835963e-10
-1041.6875,-7.160505512615702e-10,8.179431940531835e-10,-9.317540330596175e-09,5.201933550641671e-10
-1041.1875,-1.4980635839379132e-09,5.273755918539387e-10,-9.395034762717524e-09,4.710237478155995e-10
-1040.6875,-1.2771290076330114e-09,9.17268678718792e-10,-9.472523145473346e-09,4.2184878917137217e-10
-1040.1875,-1.4090539704625568e-09,6.597195085733134e-10,-9.550005420056052e-09,3.726684892645403e-10
-1039.6875,-8.924803208287939e-10,1.0020249785654596e-09,-9.627481527628614e-09,3.234828582285825e-10
-1039.1875,-5.992254335751653e-10,7.429994063475737e-10,-9.704951409324358e-09,2.74291906196554e-10
-1038.6875,3.1073891847200214e-10,1.0289202397435203e-09,-9.782415006246972e-09,2.2509564330182748e-10
-1038.1875,4.951159749566684e-10,8.786887270200288e-10,-9.859872259470489e-09,1.758940796777758e-10
-1037.6875,1.389980481860695e-09,9.676016981761867e-10,-9.937323110038871e-09,1.2668722545777173e-10
-1037.1875,2.3404759971868193e-09,1.162692078155372e-09,-1.001476749896771e-08,7.747509077497628e-11
-1036.6875,2.5256477823632297e-09,9.32431556905346e-10,-1.0092205367241675e-08,2.8257685762762258e-11
-1036.1875,3.534953220878428e-09,1.3408981741226062e-09,-1.016963665581644e-08,-2.0964979445709325e-11
-1035.6875,3.2107039146467747e-09,9.977485078840033e-10,-1.0247061305618226e-08,-7.01928947169598e-11
-1035.1875,3.3315026757919005e-09,1.3229919728202496e-09,-1.0324479257542769e-08,-1.1942604991782814e-10
