potential,current,current_filtered_50Hz
-982.5625,-3.336668412288239e-08,-3.462975450891862e-08
-982.0625,-3.3777558856514155e-08,-3.471490145137226e-08
-981.5625,-3.364563389368461e-08,-3.4497408009875443e-08
-981.0625,-3.4190023047529415e-08,-3.4600289652316664e-08
-980.5625,-3.4605666153311665e-08,-3.450096618543941e-08
-980.0625,-3.484170057475971e-08,-3.443641885879974e-08
-979.5625,-3.5285953913444755e-08,-3.45246144461565e-08
-979.0625,-3.5358274224393466e-08,-3.4289482909177854e-08
-978.5625,-3.568649717408385e-08,-3.447222286991409e-08
-978.0625,-3.542821034926697e-08,-3.419019713621512e-08
-977.5625,-3.55688773277057e-08,-3.4353769560640044e-08
-977.0625,-3.5095219027426124e-08,-3.4185750171270696e-08
-976.5625,-3.494978367683693e-08,-3.4187083730818204e-08
-976.0625,-3.477573809334494e-08,-3.419983359799562e-08
-975.5625,-3.393173622271254e-08,-3.403502281001987e-08
-975.0625,-3.358682397049554e-08,-3.4114587837801667e-08
-974.5625,-3.333012660306214e-08,-3.400421680074523e-08
-974.0625,-3.306309776263608e-08,-3.395661830931933e-08
-973.5625,-3.2750769386780584e-08,-3.403623075096804e-08
-973.0625,-3.2428904266624155e-08,-3.3814080091756816e-08
-972.5625,-3.2924814970272574e-08,-3.3958601933082894e-08
-972.0625,-3.275553775893105e-08,-3.37735552119954e-08
-971.5625,-3.28731576053092e-08,-3.3755615300386624e-08
-971.0625,-3.3370657766341096e-08,-3.380915096948404e-08
-970.5625,-3.361463947470659e-08,-3.3605744315833686e-08
-970.0625,-3.4334663669426885e-08,-3.376201946322047e-08
-969.5625,-3.432274273905071e-08,-3.356730299196858e-08
-969.0625,-3.4502351423384915e-08,-3.361655649769391e-08
-968.5625,-3.4742359488291683e-08,-3.349988003097846e-08
-968.0625,-3.4788453752412845e-08,-3.354896435086115e-08
-967.5625,-3.456513499003272e-08,-3.337012491166831e-08
-967.0625,-3.4639044758364934e-08,-3.351230837904619e-08
-966.5625,-3.396352537038231e-08,-3.332958410309752e-08
-966.0625,-3.3759280096604036e-08,-3.333092831656887e-08
-965.5625,-3.34819197831853e-08,-3.337976215427487e-08
-965.0625,-3.2629175896943715e-08,-3.313341053523228e-08
-964.5625,-3.2670501788914415e-08,-3.3322748100077564e-08
-964.0625,-3.206730271188054e-08,-3.3101526738943194e-08
-963.5625,-3.179788968537923e-08,-3.314356342841313e-08
-963.0625,-3.1936172477742726e-08,-3.3120176766429535e-08
-962.5625,-3.1853520693801327e-08,-3.300193821436772e-08
-962.0625,-3.2001340230465766e-08,-3.305009311550698e-08
-961.5625,-3.218412782956693e-08,-3.291251069801711e-08
-961.0625,-3.253539791131789e-08,-3.296360441300661e-08
-960.5625,-3.2796068922210006e-08,-3.2821192481565966e-08
-960.0625,-3.3352379006430983e-08,-3.287669418644402e-08
-959.5625,-3.3466025209350415e-08,-3.275457531852147e-08
-959.0625,-3.3675833583970884e-08,-3.2745180159185255e-08
-958.5625,-3.390153653242626e-08,-3.269671214469139e-08
-958.0625,-3.3924583664486836e-08,-3.265946681175046e-08
-957.5625,-3.386736319868127e-08,-3.2581779936794246e-08
-957.0625,-3.365993901013601e-08,-3.2632575637407386e-08
-956.5625,-3.312031822844166e-08,-3.2473345432482155e-08
-956.0625,-3.308058179385445e-08,-3.25105949633305e-08
-955.5625,-3.25139402366408e-08,-3.246782888454787e-08
-955.0625,-3.172080100228004e-08,-3.230474745329077e-08
-954.5625,-3.1719211544896545e-08,-3.247355340670075e-08
-954.0625,-3.120343262395453e-08,-3.21926986646649e-08
-953.5625,-3.1259063632376626e-08,-3.237425350917497e-08
-953.0625,-3.0937198512220204e-08,-3.2176429210693276e-08
-952.5625,-3.088951479071555e-08,-3.223225367401704e-08
-952.0625,-3.109534952187731e-08,-3.21310612872892e-08
-951.5625,-3.1500661154666886e-08,-3.212914320142802e-08
-951.0625,-3.164848069133131e-08,-3.203728353968915e-08
-950.5625,-3.194014612120145e-08,-3.2027817634645324e-08
-950.0625,-3.231525806370474e-08,-3.197286094345761e-08
-949.5625,-3.2666528145455686e-08,-3.1915610081678e-08
-949.0625,-3.295898830401759e-08,-3.194437044956531e-08
-948.5625,-3.304879264618468e-08,-3.18058830815303e-08
-948.0625,-3.3253832648654695e-08,-3.186723836675818e-08
-947.5625,-3.286362086100827e-08,-3.1716632514608654e-08
-947.0625,-3.2614076051800566e-08,-3.1727900024957765e-08
-946.5625,-3.2429698995315914e-08,-3.168810483580326e-08
-946.0625,-3.2109423332542983e-08,-3.1593571313495116e-08
-945.5625,-3.1778816196777364e-08,-3.167775564515059e-08
-945.0625,-3.1087402234959874e-08,-3.148666510371279e-08
-944.5625,-3.0852162542203567e-08,-3.159363326254546e-08
-944.0625,-3.035466238117167e-08,-3.140444474688549e-08
-943.5625,-3.0252937108628405e-08,-3.145775233343652e-08
-943.0625,-3.010591230065572e-08,-3.1359881011369276e-08
-942.5625,-3.002961834624827e-08,-3.130985982634646e-08
-942.0625,-3.022035323226689e-08,-3.135709491789567e-08
-941.5625,-3.043890362249656e-08,-3.113426740751635e-08
-941.0625,-3.102779758307905e-08,-3.1373759135715225e-08
-940.5625,-3.0914151380159616e-08,-3.097682817272129e-08
-940.0625,-3.177961092546911e-08,-3.131881300289819e-08
-939.5625,-3.1614307357586304e-08,-3.0913821688646317e-08
-939.0625,-3.212293372030263e-08,-3.1163910083969187e-08
-938.5625,-3.2189690930409146e-08,-3.0909256883135104e-08
-938.0625,-3.2265984884816586e-08,-3.100602294545725e-08
-937.5625,-3.200372441654098e-08,-3.089138841235684e-08
-937.125,-3.1937761935126224e-08,-3.0881361512407906e-08
-936.625,-3.1759742708175506e-08,-3.086332972874648e-08
-936.125,-3.123045339947383e-08,-3.0721225285112835e-08
-935.625,-3.076871602957042e-08,-3.083427936981792e-08
-935.125,-3.0043128734007916e-08,-3.0545103829152376e-08
-934.625,-3.014167509178422e-08,-3.078014448024415e-08
-934.125,-2.9504302681005316e-08,-3.0452269203044144e-08
-933.625,-2.9369993532100534e-08,-3.066785557573228e-08
-933.125,-2.9025081279883535e-08,-3.044435368741547e-08
-932.625,-2.934694640003996e-08,-3.0495776265523334e-08
-932.125,-2.9543244386900788e-08,-3.046000372607314e-08
-931.625,-2.945741368819241e-08,-3.0289714010297674e-08
-931.125,-2.9962861136141747e-08,-3.046695361382096e-08
-930.625,-3.016074858038607e-08,-3.0131499058227835e-08
-930.125,-3.089905153501648e-08,-3.043136627983835e-08
-929.625,-3.07377216105924e-08,-3.0066007269452574e-08
-929.125,-3.13878096804392e-08,-3.028651107838035e-08
-928.625,-3.1328205028558374e-08,-3.004595183804823e-08
-928.125,-3.1210585182180234e-08,-3.008962286919218e-08
-927.625,-3.1158133088525114e-08,-3.0012070770994714e-08
-927.125,-3.105481835859835e-08,-2.997198116699791e-08
-926.625,-3.072262176544926e-08,-2.994669973580375e-08
-926.125,-3.0314131217892716e-08,-2.992308869857745e-08
-925.625,-2.9900077569493964e-08,-2.983874740373543e-08
-925.125,-2.9493971208012647e-08,-2.985620971132282e-08
-924.625,-2.8946403139400857e-08,-2.9726474431315877e-08
-924.125,-2.878745740105201e-08,-2.975115229578533e-08
-923.625,-2.8509302358941518e-08,-2.9686791826686213e-08
-923.125,-2.833764096152476e-08,-2.9627010410220625e-08
-922.625,-2.846002918005337e-08,-2.964571782245107e-08
-922.125,-2.8472744839121283e-08,-2.9527669960287054e-08
-921.625,-2.876679445506665e-08,-2.9489334822767347e-08
-921.125,-2.9025081279883535e-08,-2.9503318669041843e-08
-920.625,-2.9166542987014014e-08,-2.9319338804943352e-08
-920.125,-2.9897693383418733e-08,-2.9459975700692454e-08
-919.625,-3.0005776485495945e-08,-2.9280447814213248e-08
-919.125,-3.0392809358375387e-08,-2.93168306950373e-08
-918.625,-3.059705463215366e-08,-2.9254252053469245e-08
-918.125,-3.0326846876960615e-08,-2.9208104747758422e-08
-917.625,-3.027836842676422e-08,-2.911185011621336e-08
-917.125,-3.033956253602853e-08,-2.920058992123691e-08
-916.625,-2.9682321907956027e-08,-2.8960568473221487e-08
-916.125,-2.9606822682240333e-08,-2.913469120885713e-08
-915.625,-2.8891566859670502e-08,-2.890572763824226e-08
-915.125,-2.8444929334910238e-08,-2.8969718741475516e-08
-914.625,-2.8239094603748464e-08,-2.8893121930606874e-08
-914.125,-2.7941866073036117e-08,-2.8807123087259366e-08
-913.625,-2.7596159092127372e-08,-2.8887315029095883e-08
-913.125,-2.73092620344077e-08,-2.864256916331433e-08
-912.625,-2.7761462660010178e-08,-2.8880484374033093e-08
-912.125,-2.746343940060608e-08,-2.8512466548969283e-08
-911.625,-2.8007828554450893e-08,-2.87667476848996e-08
-911.125,-2.803246514389497e-08,-2.8505253593802314e-08
-910.625,-2.8566522824747104e-08,-2.8547136127631998e-08
-910.125,-2.899488158959725e-08,-2.8535141784298738e-08
-909.625,-2.8955145155010044e-08,-2.8397341623991767e-08
-909.125,-2.9501123766238342e-08,-2.8453982491731126e-08
-908.625,-2.9711726869550567e-08,-2.834542067851503e-08
-908.125,-2.9474897719410782e-08,-2.831575298691441e-08
-907.625,-2.9384298648551935e-08,-2.8255169612799434e-08
-907.125,-2.9339793841814262e-08,-2.825446071021737e-08
-906.625,-2.890428251873841e-08,-2.8147495813607376e-08
-906.125,-2.861341181756001e-08,-2.8203625088131576e-08
-905.625,-2.8134190416438233e-08,-2.810226358304251e-08
-905.125,-2.777974141992029e-08,-2.805266101647096e-08
-904.625,-2.7365687771521546e-08,-2.8073613935737215e-08
-904.125,-2.6721957531208698e-08,-2.7893114252631018e-08
-903.625,-2.6768051795329863e-08,-2.8005740268044777e-08
-903.125,-2.658685365361217e-08,-2.7837770719823104e-08
-902.625,-2.6725931174667414e-08,-2.789098655630435e-08
-902.125,-2.688805582778325e-08,-2.781174279769085e-08
-901.625,-2.6958786681348483e-08,-2.7738462316915963e-08
-901.125,-2.716064776905152e-08,-2.7752447687138263e-08
-900.625,-2.757788033221726e-08,-2.7607128306502483e-08
-900.125,-2.828042049571917e-08,-2.7694343762258664e-08
-899.625,-2.824624716197417e-08,-2.751875073573132e-08
-899.125,-2.8465592280895584e-08,-2.7629992815378632e-08
-898.625,-2.8657121895605944e-08,-2.743087115020687e-08
-898.125,-2.8928919108182483e-08,-2.753016883102588e-08
-897.625,-2.8542680963994777e-08,-2.736234954804518e-08
-897.125,-2.8428240032383603e-08,-2.738060984871322e-08
-896.625,-2.8111143284377652e-08,-2.7341234743408288e-08
-896.125,-2.7558806843615394e-08,-2.7210115513708645e-08
-895.625,-2.740462947741701e-08,-2.732026556585348e-08
-895.125,-2.67561308649537e-08,-2.7056484744778365e-08
-894.625,-2.6454928690782627e-08,-2.726967280145173e-08
-894.125,-2.582470883822944e-08,-2.6936393443827e-08
-893.625,-2.6009880623405847e-08,-2.719504808369047e-08
-893.125,-2.556324309864558e-08,-2.6862954972624176e-08
-892.625,-2.5870008373658856e-08,-2.7073470822083636e-08
-892.125,-2.5820735194770715e-08,-2.683251052377269e-08
-891.625,-2.613385829931795e-08,-2.6928074402841126e-08
-891.125,-2.641280807012018e-08,-2.682037343499841e-08
-890.625,-2.6838782648895102e-08,-2.6795067562218027e-08
-890.125,-2.7232968080000253e-08,-2.679961792656103e-08
-889.625,-2.7428471338169332e-08,-2.6664991444230725e-08
-889.125,-2.770583165158808e-08,-2.6729636212580393e-08
-888.625,-2.7616822038112725e-08,-2.6562196334084925e-08
-888.125,-2.7905308553215885e-08,-2.6605277297507165e-08
-887.625,-2.7804378009364366e-08,-2.6508248223396775e-08
-887.125,-2.7449929012846427e-08,-2.6522172145193722e-08
-886.625,-2.721707350616536e-08,-2.642216238009783e-08
-886.125,-2.7023954434071516e-08,-2.6498165014364712e-08
-885.625,-2.6271346362989708e-08,-2.628445148056728e-08
-885.125,-2.6057564344910507e-08,-2.6414000380753308e-08
-884.625,-2.5466286198252783e-08,-2.6229642370680496e-08
-884.125,-2.5161110380622988e-08,-2.624516531497876e-08
-883.625,-2.5026006503026464e-08,-2.6276961937000143e-08
-883.125,-2.4848782004767495e-08,-2.6085708461610443e-08
-882.625,-2.5207999373435898e-08,-2.6249542655216794e-08
-882.125,-2.4952096734694248e-08,-2.6003416873584427e-08
-881.625,-2.5260451467091022e-08,-2.6071702575997976e-08
-881.125,-2.556562728472081e-08,-2.6003798657332065e-08
-880.625,-2.5805635349627572e-08,-2.5882881174521692e-08
-880.125,-2.643347101610553e-08,-2.600451008069209e-08
-879.625,-2.6546322490333217e-08,-2.5779493935105432e-08
-879.125,-2.6884082184324528e-08,-2.590565952129712e-08
-878.625,-2.680778822991708e-08,-2.571637202747003e-08
-878.125,-2.7027928077530235e-08,-2.577706516029871e-08
-877.625,-2.6989781100326508e-08,-2.563159438245424e-08
-877.125,-2.675851505102893e-08,-2.5737573556466793e-08
-876.625,-2.6210946982417146e-08,-2.551374459195534e-08
-876.125,-2.6206973338958418e-08,-2.5702445373595873e-08
-875.625,-2.5443239066192195e-08,-2.5413145871897924e-08
-875.125,-2.5191310070909267e-08,-2.5571443760356016e-08
-874.625,-2.4627052699770846e-08,-2.5376463890833187e-08
-874.125,-2.4345718742893388e-08,-2.544155795636835e-08
-873.625,-2.4185978275852795e-08,-2.5346286108293205e-08
-873.125,-2.4182004632394066e-08,-2.537906054010362e-08
-872.625,-2.404769548348929e-08,-2.5226732080767353e-08
-872.125,-2.427578261801989e-08,-2.531646099146753e-08
-871.625,-2.4267835331102452e-08,-2.510238156757733e-08
-871.125,-2.4728777972314117e-08,-2.5218577118932376e-08
-870.625,-2.4981501696288788e-08,-2.5094950165547704e-08
-870.125,-2.5540195966585002e-08,-2.5090241869790597e-08
-869.625,-2.5952660157600262e-08,-2.509653943739526e-08
-869.125,-2.588113457534328e-08,-2.4976439945473038e-08
-868.625,-2.6143395043618886e-08,-2.4971177071946965e-08
-868.125,-2.62101522537254e-08,-2.4949827843544385e-08
-867.625,-2.598047566181131e-08,-2.482272835903302e-08
-867.125,-2.6134653028009696e-08,-2.494853385139362e-08
-866.625,-2.5618079378375934e-08,-2.4742823426173403e-08
-866.125,-2.522468867596253e-08,-2.4874090226296714e-08
-865.625,-2.4629436885846083e-08,-2.464331102859279e-08
-865.125,-2.4412475952999905e-08,-2.4784669951815215e-08
-864.625,-2.383788710886881e-08,-2.4539806344947694e-08
-864.125,-2.3741724937167755e-08,-2.4682371266456354e-08
-863.625,-2.32378669466019e-08,-2.4562936412655724e-08
-863.125,-2.321640927192481e-08,-2.4487523000747398e-08
-862.625,-2.354940059376565e-08,-2.4623629368499487e-08
-862.125,-2.3190977953788988e-08,-2.4305442532428493e-08
-861.625,-2.378781920128892e-08,-2.454435016281575e-08
-861.125,-2.3765566797920084e-08,-2.4266694681948022e-08
-860.625,-2.422809889651524e-08,-2.4411096197011833e-08
-860.125,-2.4758182933908654e-08,-2.4255339259901158e-08
-859.625,-2.5108658286967867e-08,-2.4329948668908943e-08
-859.125,-2.507925332537333e-08,-2.4184005581756434e-08
-858.625,-2.554814325350244e-08,-2.420805756189165e-08
-858.125,-2.543926542273348e-08,-2.4144803356959065e-08
-857.625,-2.504349053424484e-08,-2.4059344900259784e-08
-857.125,-2.523978852110567e-08,-2.412680395916874e-08
-856.625,-2.4955275649461228e-08,-2.3989367570984293e-08
-856.125,-2.445539130235409e-08,-2.4034471716945253e-08
-855.625,-2.3852986954011952e-08,-2.3933734561627335e-08
-855.125,-2.34588015229068e-08,-2.3915207708594203e-08
-854.625,-2.3221177644075267e-08,-2.3877032726448086e-08
-854.125,-2.2977990664401536e-08,-2.3805477295699808e-08
-853.625,-2.2617978567041386e-08,-2.3899153642604775e-08
-853.125,-2.2267503213982166e-08,-2.3653440637212545e-08
-852.625,-2.2833350042504083e-08,-2.3891957730235044e-08
-852.125,-2.2528174224874285e-08,-2.355178243363785e-08
-851.625,-2.288500740746745e-08,-2.3732440509765046e-08
-851.125,-2.3002627253845598e-08,-2.356934231240298e-08
-850.625,-2.3462775166365524e-08,-2.3570347092922542e-08
-850.125,-2.4139884011731624e-08,-2.3564755237738654e-08
-849.625,-2.4210614865296864e-08,-2.3499848848036287e-08
-849.125,-2.431313486653187e-08,-2.347380586988558e-08
-848.625,-2.4772488050360048e-08,-2.3416513700226478e-08
-848.125,-2.47033466541783e-08,-2.3397312511366894e-08
-847.625,-2.4296445564005243e-08,-2.3331172456557582e-08
-847.125,-2.445618603104584e-08,-2.3324374801913273e-08
-846.625,-2.42471723851171e-08,-2.329295509359962e-08
-846.125,-2.3558937338066575e-08,-2.323528633260746e-08
-845.625,-2.3281577024647835e-08,-2.321343146823204e-08
-845.125,-2.288341795008397e-08,-2.318443575821687e-08
-844.625,-2.231041856333636e-08,-2.3111771735480897e-08
-844.125,-2.2219819492477514e-08,-2.3098674279412164e-08
-843.625,-2.1913848946155977e-08,-2.3093062900898317e-08
-843.125,-2.1500590026448968e-08,-2.293718172857947e-08
-842.625,-2.1912259488772492e-08,-2.3086365569454976e-08
-842.125,-2.1804176386695268e-08,-2.2849072552883423e-08
-841.625,-2.2134783522460877e-08,-2.2997196631235356e-08
-841.125,-2.2451880270466838e-08,-2.2868165624274796e-08
-840.625,-2.292394911336292e-08,-2.285420810907056e-08
-840.125,-2.3233098574451434e-08,-2.2859135061497503e-08
-839.625,-2.331098198624237e-08,-2.271694688054414e-08
-839.125,-2.3757619511002643e-08,-2.279280213799004e-08
-838.625,-2.3873649899997302e-08,-2.2651621342785868e-08
-838.125,-2.4006369591518592e-08,-2.2695102859655398e-08
-837.625,-2.3857755326162417e-08,-2.2660913900198944e-08
-837.125,-2.362807873424833e-08,-2.2558589249046058e-08
-836.625,-2.3500127414877505e-08,-2.2646507231443034e-08
-836.125,-2.2813481825210472e-08,-2.2437070931071718e-08
-835.625,-2.2584599961988128e-08,-2.2571369684447537e-08
-835.125,-2.204736336636901e-08,-2.2370841819003414e-08
-834.625,-2.1778745068559456e-08,-2.2506435421757047e-08
-834.125,-2.1358333590626742e-08,-2.2317449402654437e-08
-833.625,-2.1344028474175352e-08,-2.2472458250675395e-08
-833.125,-2.0968916531672063e-08,-2.2238951681020868e-08
-832.625,-2.1208924596578828e-08,-2.240475499828947e-08
-832.125,-2.1096073122351142e-08,-2.215027196543544e-08
-831.625,-2.142588552942501e-08,-2.2296658878364896e-08
-831.125,-2.1585625996465598e-08,-2.209535701340364e-08
-830.625,-2.2158625383213206e-08,-2.2204609906482597e-08
-830.125,-2.239068616120253e-08,-2.2093621912696828e-08
-829.625,-2.2801560894834305e-08,-2.2106062230510146e-08
-829.125,-2.3205283070240385e-08,-2.208457106753824e-08
-828.625,-2.3223561830150504e-08,-2.198271550743244e-08
-828.125,-2.3166341364344916e-08,-2.2008428094199525e-08
-827.625,-2.3024879657214446e-08,-2.193630659958913e-08
-827.125,-2.306223190572642e-08,-2.1884770311280548e-08
-826.625,-2.2862755004098613e-08,-2.1985371594703093e-08
-826.125,-2.211650476255076e-08,-2.174558900141766e-08
-825.625,-2.213080987900216e-08,-2.1985989532386574e-08
-825.125,-2.137104924969465e-08,-2.1644267124040634e-08
-824.625,-2.1101636223193356e-08,-2.1886806697981526e-08
-824.125,-2.053976303813017e-08,-2.1605072845457347e-08
-823.625,-2.066533017142576e-08,-2.1784461505039573e-08
-823.125,-2.0373664741555617e-08,-2.157645421286951e-08
-822.625,-2.0383201485856553e-08,-2.1707415076568983e-08
-822.125,-2.0407838075300618e-08,-2.153728884345857e-08
-821.625,-2.09085171510995e-08,-2.1606174051262485e-08
-821.125,-2.107858909113277e-08,-2.1527735057066394e-08
-820.625,-2.1377407079228607e-08,-2.1482386085342077e-08
-820.125,-2.1899543829704583e-08,-2.1518844162896985e-08
-819.625,-2.198537452841296e-08,-2.1365716726401443e-08
-819.125,-2.2397043990736483e-08,-2.1495472775415537e-08
-818.625,-2.2559963372544052e-08,-2.1245828941989538e-08
-818.125,-2.2781692677540698e-08,-2.1481626934474216e-08
-817.625,-2.2254787554914258e-08,-2.1167641669809454e-08
-817.125,-2.258539469067987e-08,-2.1408531513546053e-08
-816.625,-2.2043389722910293e-08,-2.118089712456938e-08
-816.125,-2.1658741036106072e-08,-2.1248302431866484e-08
-815.625,-2.132495498557349e-08,-2.1182739613672867e-08
-815.125,-2.070745079208821e-08,-2.11315247478033e-08
-814.625,-2.0325186291359218e-08,-2.1121185204068253e-08
-814.125,-2.0210745359748048e-08,-2.10915601317393e-08
-813.625,-1.993100086025407e-08,-2.1095913893597804e-08
-813.125,-1.971006628394917e-08,-2.0979247407954872e-08
-812.625,-1.992305357333663e-08,-2.1092742444047764e-08
-812.125,-1.9746623803769406e-08,-2.0839458922454772e-08
-811.625,-2.0182929855537e-08,-2.0999504375561515e-08
-811.125,-2.024968706564352e-08,-2.0854975951690385e-08
-810.625,-2.0732087381532278e-08,-2.0835981431535122e-08
-810.125,-2.141634878512408e-08,-2.0950866127378043e-08
-809.625,-2.137104924969465e-08,-2.068591587168631e-08
-809.125,-2.1920206775689933e-08,-2.0930088663368958e-08
-808.625,-2.1769208324258524e-08,-2.058913376899145e-08
-808.125,-2.2028289877767147e-08,-2.083035381690501e-08
-807.625,-2.1808150030153996e-08,-2.056669399530772e-08
-807.125,-2.1975043055420284e-08,-2.0748764396844902e-08
-806.625,-2.1407606769514893e-08,-2.055776360144737e-08
-806.125,-2.1003089865417068e-08,-2.0660595090589428e-08
-805.625,-2.054771032504761e-08,-2.050045331373798e-08
-805.125,-2.0263992182094917e-08,-2.0560551558379637e-08
-804.625,-1.9717218842174866e-08,-2.046449244426732e-08
-804.1875,-1.9450190001748802e-08,-2.0451716893701556e-08
-803.6875,-1.927376023218157e-08,-2.0502942902440625e-08
-803.1875,-1.9059978214102374e-08,-2.032172053493223e-08
-802.6875,-1.9462110932124962e-08,-2.052123844003116e-08
-802.1875,-1.9156935114495167e-08,-2.0215817496505887e-08
-801.6875,-1.9537610157840663e-08,-2.044712606220691e-08
-801.1875,-1.9678277136279397e-08,-2.0176216330506146e-08
-800.6875,-2.030213915929864e-08,-2.0348258221497833e-08
-800.1875,-2.048333730101633e-08,-2.016275843307366e-08
-799.6875,-2.0914080251941712e-08,-2.0259500717193904e-08
-799.1875,-2.111753079702824e-08,-2.0148759431652923e-08
-798.6875,-2.1355949404551515e-08,-2.01567381693302e-08
-798.1875,-2.1404427854747917e-08,-2.0125302185688522e-08
-797.6875,-2.133449172987442e-08,-2.0078498739579118e-08
-797.1875,-2.1229587542564175e-08,-2.0042687953487233e-08
-796.6875,-2.0831428468000312e-08,-2.0079161327059712e-08
-796.1875,-2.029498660107294e-08,-1.9918977429851788e-08
-795.6875,-2.025366070910224e-08,-2.0076287157657464e-08
-795.1875,-1.9524099770081015e-08,-1.9857716231749426e-08
-794.6875,-1.924753418535401e-08,-1.996208076365304e-08
-794.1875,-1.8870038056775492e-08,-1.987348540543708e-08
-793.6875,-1.855294130876954e-08,-1.981415462940543e-08
-793.1875,-1.862685107710176e-08,-1.9867365711235086e-08
-792.6875,-1.8538636192318144e-08,-1.975143204208122e-08
-792.1875,-1.8735728907870717e-08,-1.9797989832564436e-08
-791.6875,-1.895825294155911e-08,-1.971745160830571e-08
-791.1875,-1.925548147227146e-08,-1.9740883104425587e-08
-790.6875,-1.9536815429148924e-08,-1.9627633196074543e-08
-790.1875,-2.0030341946722105e-08,-1.972704556296653e-08
-789.6875,-2.0198029700680142e-08,-1.9536565925324615e-08
-789.1875,-2.0728113738073555e-08,-1.969472769731811e-08
-788.6875,-2.063115683768076e-08,-1.948695999175454e-08
-788.1875,-2.0841759940992984e-08,-1.962660536270791e-08
-787.6875,-2.0775002730886466e-08,-1.9448810062302413e-08
-787.1875,-2.06534092410496e-08,-1.9556725997571798e-08
-786.6875,-2.0124914661039668e-08,-1.941116426772989e-08
-786.1875,-2.002954721803036e-08,-1.9489174085197306e-08
-785.6875,-1.9535225971765442e-08,-1.9356764322993194e-08
-785.1875,-1.8973352786702248e-08,-1.9439221756946143e-08
-784.6875,-1.8543404564468608e-08,-1.9267748095779187e-08
-784.1875,-1.854578875054384e-08,-1.94270702541253e-08
-783.6875,-1.793782130135949e-08,-1.919188538047608e-08
-783.1875,-1.8095972311016595e-08,-1.9396074163593923e-08
-782.6875,-1.7987094480247635e-08,-1.9144512159318626e-08
-782.1875,-1.8219949986928694e-08,-1.9318637444538477e-08
-781.6875,-1.8273196809275564e-08,-1.9110998926203123e-08
-781.1875,-1.883904363779747e-08,-1.9212561304570483e-08
-780.6875,-1.9014678678672948e-08,-1.9132899016191817e-08
-780.1875,-1.936833294649914e-08,-1.909080072683934e-08
-779.6875,-1.9970737294841283e-08,-1.9163749406074876e-08
-779.1875,-1.9988221326059656e-08,-1.899788690729457e-08
-778.6875,-2.0232203034425147e-08,-1.9084628180646292e-08
-778.1875,-2.014955125048374e-08,-1.897687524768105e-08
-777.6875,-2.0101867528979084e-08,-1.896687423991938e-08
-777.1875,-2.0127298847114902e-08,-1.8979527597613293e-08
-776.6875,-1.974900798984464e-08,-1.8915944831695117e-08
-776.1875,-1.9358001473506463e-08,-1.894657454601901e-08
-775.6875,-1.901865232213167e-08,-1.8862219616615207e-08
-775.1875,-1.8649103480470595e-08,-1.8885907507126753e-08
-774.6875,-1.8056235876429386e-08,-1.881779814357169e-08
-774.1875,-1.7771723004784942e-08,-1.8781359918143292e-08
-773.6875,-1.764615587148935e-08,-1.8869691033933298e-08
-773.1875,-1.7413300364808284e-08,-1.8648857293733438e-08
-772.6875,-1.778602812123634e-08,-1.8881177599656038e-08
-772.1875,-1.7364821914611886e-08,-1.8605258079187492e-08
-771.6875,-1.788536920770437e-08,-1.8728771965694062e-08
-771.1875,-1.8360616965367432e-08,-1.8665136120003087e-08
-770.6875,-1.8463931695294185e-08,-1.859477127434129e-08
-770.1875,-1.9002757748296785e-08,-1.8648579314941344e-08
-769.6875,-1.9319059767611e-08,-1.8583008997717565e-08
-769.1875,-1.9487542250260783e-08,-1.855222136539596e-08
-768.6875,-1.974741853246115e-08,-1.852333829306871e-08
-768.1875,-1.9679071864971143e-08,-1.854579467985099e-08
-767.6875,-1.951933139793055e-08,-1.838316911021169e-08
-767.1875,-1.979033388181534e-08,-1.855784620472845e-08
-766.6875,-1.9079846431395974e-08,-1.8364484886536308e-08
-766.1875,-1.8869243328083756e-08,-1.8414968692314445e-08
-765.6875,-1.8690429372441292e-08,-1.8478833410765762e-08
-765.1875,-1.784245385835018e-08,-1.82120701643944e-08
-764.6875,-1.7844838044425412e-08,-1.8522633050674258e-08
-764.1875,-1.7160576640833613e-08,-1.8120758650995026e-08
-763.6875,-1.7258328269918156e-08,-1.8464129956809946e-08
-763.1875,-1.6805332915623932e-08,-1.8123062925650647e-08
-762.6875,-1.7123224392321632e-08,-1.8387316797979015e-08
-762.1875,-1.70795143142757e-08,-1.813361843433731e-08
-761.6875,-1.7572246103157134e-08,-1.8290711574464907e-08
-761.1875,-1.768509757738482e-08,-1.812452549235066e-08
-760.6875,-1.8013320527075195e-08,-1.8182136224466627e-08
-760.1875,-1.839637975649592e-08,-1.8131292884215618e-08
-759.6875,-1.881202286227817e-08,-1.8101540317155547e-08
-759.1875,-1.9187134804781453e-08,-1.814902942371979e-08
-758.6875,-1.9280912790407277e-08,-1.8015817871961344e-08
-758.1875,-1.9372306589957863e-08,-1.812499261816738e-08
-757.6875,-1.8979710616236204e-08,-1.7949304559961036e-08
-757.1875,-1.9150577284961214e-08,-1.8061469672463916e-08
-756.6875,-1.89455372824912e-08,-1.7953694917547433e-08
-756.1875,-1.8426579446782204e-08,-1.7987028442546177e-08
-755.6875,-1.7933052929209026e-08,-1.7947655615938155e-08
-755.1875,-1.7678739747850864e-08,-1.7912642485503114e-08
