potential,current,current_filtered_()Hz,current_filtered_50Hz,current_filtered_59Hz,basecurrent_4
-202.8125,-3.564040290996268e-08,-2.8211893802273917e-08,-2.8211893802273887e-08,-3.015368649633267e-08,9.501893958684799e-09
-203.3125,-3.5785043531860137e-08,-2.9150936463695164e-08,-2.9150936463695114e-08,-3.0971930621612835e-08,9.469038695139622e-09
-203.8125,-3.395398862608138e-08,-2.8268821914858765e-08,-2.8268821914858736e-08,-3.002769194432796e-08,9.436293241967951e-09
-204.3125,-3.4347379328494784e-08,-2.9063214154625344e-08,-2.9063214154625314e-08,-3.026921881788822e-08,9.403657505999205e-09
-204.8125,-3.1854315422493066e-08,-2.8592493318073644e-08,-2.85924933180736e-08,-2.9460620826245733e-08,9.371131394091413e-09
-205.3125,-2.9532118185216367e-08,-2.8710870649778052e-08,-2.8710870649778015e-08,-2.897780248981063e-08,9.338714813131241e-09
-205.8125,-2.7632716611947607e-08,-2.8911001263046813e-08,-2.8911001263046783e-08,-2.844343289458804e-08,9.306407670033978e-09
-206.3125,-2.4563474404431308e-08,-2.8299418794094717e-08,-2.8299418794094717e-08,-2.7509353180208766e-08,9.274209871743537e-09
-206.8125,-2.3708346332114496e-08,-2.901169362673725e-08,-2.9011693626737254e-08,-2.7489023494716693e-08,9.242121325232458e-09
-207.3125,-2.1933717163449584e-08,-2.8281378281360454e-08,-2.8281378281360517e-08,-2.6624698237901083e-08,9.210141937501906e-09
-207.8125,-2.2052131738519484e-08,-2.903319871836916e-08,-2.9033198718369234e-08,-2.708834508681813e-08,9.178271615581672e-09
-208.3125,-2.1575294523472933e-08,-2.8415893647074283e-08,-2.8415893647074343e-08,-2.6582936114035288e-08,9.146510266530172e-09
-208.8125,-2.2936664772430832e-08,-2.8924887941435808e-08,-2.8924887941435884e-08,-2.7208632389118595e-08,9.114857797434447e-09
-209.3125,-2.362807873424833e-08,-2.8447189456316965e-08,-2.8447189456317024e-08,-2.7221795058476406e-08,9.083314115410167e-09
-209.8125,-2.5521917206674883e-08,-2.8616967868115164e-08,-2.8616967868115187e-08,-2.7775695474017483e-08,9.051879127601621e-09
-210.3125,-2.7503175835193294e-08,-2.8647085000904422e-08,-2.8647085000904422e-08,-2.8438217280048163e-08,9.020552741181734e-09
-210.8125,-2.9605233224856835e-08,-2.8354512768137e-08,-2.8354512768136985e-08,-2.873514847768848e-08,8.989334863352044e-09
-211.3125,-3.268957527751628e-08,-2.901259712557978e-08,-2.9012597125579745e-08,-2.986699230493629e-08,8.958225401342725e-09
-211.8125,-3.3441388619906336e-08,-2.817160367237649e-08,-2.817160367237645e-08,-2.9626142327975107e-08,8.92722426241257e-09
-212.3125,-3.5603845390142455e-08,-2.9154303748508912e-08,-2.9154303748508872e-08,-3.07726700123229e-08,8.896331353849003e-09
-212.8125,-3.494104166122774e-08,-2.7946348021863835e-08,-2.79463480218638e-08,-2.997678212123468e-08,8.865546582968067e-09
-213.3125,-3.5825574695139084e-08,-2.907478493279252e-08,-2.9074784932792483e-08,-3.0807838526927346e-08,8.83486985711444e-09
-213.8125,-3.395398862608138e-08,-2.8003207097951723e-08,-2.8003207097951687e-08,-2.9822128531250834e-08,8.804301083661417e-09
-214.3125,-3.404856134039895e-08,-2.8886428841184647e-08,-2.8886428841184617e-08,-3.0122310795015135e-08,8.773840170010918e-09
-214.8125,-3.1526887201494436e-08,-2.845029948245384e-08,-2.8450299482453823e-08,-2.923478165215463e-08,8.743487023593498e-09
-215.3125,-2.9337409655739028e-08,-2.85231251951559e-08,-2.8523125195155908e-08,-2.8844434901610565e-08,8.71324155186833e-09
-215.8125,-2.774000498533308e-08,-2.8728145554899864e-08,-2.8728145554899877e-08,-2.8230063195318097e-08,8.683103662323213e-09
-216.3125,-2.4571421691348752e-08,-2.8221452405917806e-08,-2.8221452405917846e-08,-2.737113967697444e-08,8.653073262474571e-09
-216.8125,-2.3202898884165154e-08,-2.8694653382242e-08,-2.8694653382242022e-08,-2.7273049062259884e-08,8.623150259867464e-09
-217.3125,-2.176761886687504e-08,-2.818008005423547e-08,-2.8180080054235517e-08,-2.644234991203229e-08,8.59333456207556e-09
-217.8125,-2.160390475637572e-08,-2.881008280213023e-08,-2.8810082802130282e-08,-2.6907410167756684e-08,8.563626076701166e-09
-218.3125,-2.1437806459801166e-08,-2.8145747736739624e-08,-2.8145747736739677e-08,-2.6376704885588977e-08,8.53402471137521e-09
-218.8125,-2.3210846171082595e-08,-2.889945041772312e-08,-2.8899450417723166e-08,-2.7084710434554495e-08,8.504530373757248e-09
-219.3125,-2.2935075315047334e-08,-2.813151087144496e-08,-2.8131510871445005e-08,-2.6988922124546367e-08,8.475142971535455e-09
-219.8125,-2.5478207128628946e-08,-2.855985629639176e-08,-2.8559856296391786e-08,-2.765306840282157e-08,8.445862412426642e-09
-220.3125,-2.7690731806444938e-08,-2.845954242879642e-08,-2.8459542428796448e-08,-2.82153663129113e-08,8.416688604176237e-09
-220.8125,-2.923012128235355e-08,-2.8159145624416788e-08,-2.8159145624416798e-08,-2.8594404282497893e-08,8.387621454558296e-09
-221.3125,-3.244797775522603e-08,-2.8865068780468965e-08,-2.886506878046897e-08,-2.9696084008559447e-08,8.358660871375503e-09
-221.8125,-3.333489497521261e-08,-2.7971579395451743e-08,-2.797157939545175e-08,-2.9443675394420522e-08,8.329806762459163e-09
-222.3125,-3.527641716914381e-08,-2.8979964040097468e-08,-2.8979964040097468e-08,-3.0641499677331365e-08,8.301059035669211e-09
-222.8125,-3.4797195768022035e-08,-2.7753374420657927e-08,-2.775337442065792e-08,-2.9745057537218184e-08,8.272417598894205e-09
-223.3125,-3.593683671198328e-08,-2.8975365346750318e-08,-2.8975365346750318e-08,-3.070993162402166e-08,8.243882360051332e-09
-223.8125,-3.364324970760938e-08,-2.7714972132279717e-08,-2.7714972132279717e-08,-2.9556490289445562e-08,8.215453227086401e-09
-224.3125,-3.393570986617126e-08,-2.8862693167509e-08,-2.886269316750902e-08,-3.0031694664012674e-08,8.187130107973845e-09
-224.8125,-3.123045339947383e-08,-2.8113990460643803e-08,-2.8113990460643833e-08,-2.8947458986866362e-08,8.158912910716731e-09
-225.3125,-2.9383503919860186e-08,-2.842912880880118e-08,-2.8429128808801232e-08,-2.8757499529379903e-08,8.130801543346739e-09
-225.8125,-2.7267936142437e-08,-2.8441859987793963e-08,-2.8441859987794043e-08,-2.7930087070309453e-08,8.102795913924189e-09
-226.3125,-2.4134320910889417e-08,-2.805683630088841e-08,-2.8056836300888478e-08,-2.727690482039379e-08,8.074895930538014e-09
-226.8125,-2.3141704774900847e-08,-2.8423136127066565e-08,-2.8423136127066618e-08,-2.6963086023997385e-08,8.047101501305778e-09
-227.3125,-2.183437607698156e-08,-2.810810034980445e-08,-2.81081003498045e-08,-2.6348441895338552e-08,8.01941253437367e-09
-227.8125,-2.118031436367604e-08,-2.8469402449795063e-08,-2.8469402449795102e-08,-2.659962116936621e-08,7.991828937916508e-09
-228.3125,-2.1485490181305828e-08,-2.8123691453692914e-08,-2.8123691453692947e-08,-2.628522171909257e-08,7.964350620137732e-09
-228.8125,-2.287785484924176e-08,-2.85487954225235e-08,-2.8548795422523533e-08,-2.6759604702271813e-08,7.936977489269407e-09
-229.3125,-2.289215996569316e-08,-2.797860812313373e-08,-2.7978608123133768e-08,-2.6881527909560155e-08,7.909709453572226e-09
-229.8125,-2.5111837201734844e-08,-2.8264546470670576e-08,-2.8264546470670612e-08,-2.7284141163167358e-08,7.882546421335505e-09
-230.3125,-2.707163815557617e-08,-2.8280818692894042e-08,-2.8280818692894066e-08,-2.8106762289758455e-08,7.855488300877189e-09
-230.8125,-2.9054486241478075e-08,-2.780078839927436e-08,-2.7800788399274375e-08,-2.822200097438859e-08,7.828535000543842e-09
-231.3125,-3.2741232642479655e-08,-2.886973682979899e-08,-2.8869736829798995e-08,-2.9612039653656e-08,7.801686428710663e-09
-231.8125,-3.259897620665744e-08,-2.7502915656319807e-08,-2.7502915656319797e-08,-2.9093485782763277e-08,7.774942493781473e-09
-232.3125,-3.53892686433715e-08,-2.8973171893023838e-08,-2.8973171893023808e-08,-3.051081763541137e-08,7.748303104188714e-09
-232.8125,-3.454208785797213e-08,-2.7420080435051685e-08,-2.742008043505165e-08,-2.9426063079597296e-08,7.721768168393459e-09
-233.3125,-3.55203988775093e-08,-2.8713232003471606e-08,-2.8713232003471583e-08,-3.051993128751994e-08,7.695337594885399e-09
-233.8125,-3.353755079160741e-08,-2.759146788107745e-08,-2.759146788107744e-08,-2.933123783933226e-08,7.669011292182868e-09
-234.3125,-3.3477946139726575e-08,-2.8521810520151274e-08,-2.852181052015127e-08,-2.9826471976198735e-08,7.642789168832802e-09
-234.8125,-3.1233632314240815e-08,-2.7939502778890084e-08,-2.793950277889009e-08,-2.8774699348112225e-08,7.616671133410782e-09
-235.3125,-2.9298467949843562e-08,-2.822097030095486e-08,-2.8220970300954868e-08,-2.8471130373819518e-08,7.590657094521e-09
-235.8125,-2.6704473499990324e-08,-2.8173994520676774e-08,-2.8173994520676767e-08,-2.7755307276069493e-08,7.564746960796292e-09
-236.3125,-2.401670106451127e-08,-2.782908064893058e-08,-2.7829080648930562e-08,-2.6937162902012162e-08,7.538940640898099e-09
-236.8125,-2.3138525860133867e-08,-2.8319258825108148e-08,-2.8319258825108128e-08,-2.6869046594816697e-08,7.5132380435165e-09
-237.3125,-2.135356521847628e-08,-2.7657177765898455e-08,-2.765717776589844e-08,-2.5994466179734258e-08,7.487639077370193e-09
-237.8125,-2.143224335895896e-08,-2.8527029187923974e-08,-2.852702918792396e-08,-2.6523736985536957e-08,7.46214365120651e-09
-238.3125,-2.0731292652840532e-08,-2.760534690962006e-08,-2.7605346909620045e-08,-2.5894369840936456e-08,7.436751673801404e-09
-238.8125,-2.2584599961988128e-08,-2.8500123822097244e-08,-2.8500123822097244e-08,-2.6649654388141555e-08,7.411463053959451e-09
-239.3125,-2.2706193451825e-08,-2.768382387856599e-08,-2.7683823878566013e-08,-2.6551481968155693e-08,7.386277700513856e-09
-239.8125,-2.515395782239729e-08,-2.802493693317011e-08,-2.8024936933170147e-08,-2.7170377685094166e-08,7.361195522326445e-09
-240.3125,-2.7082764357260586e-08,-2.8117658136093235e-08,-2.8117658136093284e-08,-2.7823053677495932e-08,7.3362164282876776e-09
-240.8125,-2.8515660188475465e-08,-2.7555477870375823e-08,-2.755547787037589e-08,-2.8041029923787968e-08,7.311340327316633e-09
-241.3125,-3.2455925042143465e-08,-2.8541723234427548e-08,-2.8541723234427614e-08,-2.92887030757944e-08,7.286567128361019e-09
-241.8125,-3.2656991401154764e-08,-2.739310513143978e-08,-2.7393105131439846e-08,-2.8876612868912685e-08,7.261896740397163e-09
-242.3125,-3.463268692883097e-08,-2.853570410232703e-08,-2.853570410232708e-08,-3.0216192067831814e-08,7.237329072430028e-09
-242.8125,-3.441652072467653e-08,-2.725676821051097e-08,-2.7256768210511e-08,-2.9199267231698423e-08,7.212864033493198e-09
-243.3125,-3.5285953913444755e-08,-2.8451275003943646e-08,-2.8451275003943662e-08,-3.025721240388802e-08,7.188501532648876e-09
-243.8125,-3.300985094028921e-08,-2.7217861330508734e-08,-2.7217861330508727e-08,-2.902424740872075e-08,7.1642414789879e-09
-244.3125,-3.3574108311427626e-08,-2.8431119869033003e-08,-2.843111986903299e-08,-2.9577045173487407e-08,7.14008378162973e-09
-244.8125,-3.0752026727043787e-08,-2.7546715313949328e-08,-2.754671531394932e-08,-2.84718678132987e-08,7.11602834972245e-09
-245.3125,-2.907991755961389e-08,-2.803897886736969e-08,-2.8038978867369682e-08,-2.8264265809081202e-08,7.092075092442774e-09
-245.8125,-2.6778383268322537e-08,-2.79379016849635e-08,-2.7937901684963483e-08,-2.7501770946882696e-08,7.068223918996035e-09
-246.3125,-2.3739340751092524e-08,-2.7464539195775413e-08,-2.74645391957754e-08,-2.6673855379770836e-08,7.0444747386162e-09
-246.8125,-2.273877732818651e-08,-2.81244719596231e-08,-2.812447195962308e-08,-2.6578109960213003e-08,7.020827460565855e-09
-247.3125,-2.071778226508088e-08,-2.7296209010049552e-08,-2.7296209010049545e-08,-2.568424266212643e-08,6.997281994136213e-09
-247.8125,-2.123912428686511e-08,-2.8243091605929177e-08,-2.8243091605929177e-08,-2.62358924446891e-08,6.973838248647112e-09
-248.3125,-2.0751160870134146e-08,-2.7386460498079883e-08,-2.7386460498079896e-08,-2.56286825701648e-08,6.950496133447019e-09
-248.8125,-2.2240482438462864e-08,-2.8122295693556904e-08,-2.8122295693556947e-08,-2.6346469883649623e-08,6.9272555579130274e-09
-249.3125,-2.243916461139893e-08,-2.7468971413929338e-08,-2.7468971413929404e-08,-2.6256000090511688e-08,6.904116431450847e-09
-249.8125,-2.4548374559288168e-08,-2.7662598757595968e-08,-2.766259875759604e-08,-2.68436527298168e-08,6.881078663494823e-09
-250.3125,-2.6745004663269282e-08,-2.7772477665171366e-08,-2.7772477665171452e-08,-2.7495777300191165e-08,6.858142163507925e-09
-250.8125,-2.8517249645858966e-08,-2.7311884273530966e-08,-2.731188427353104e-08,-2.7791948745837986e-08,6.8353068409817435e-09
-251.3125,-3.195524596634459e-08,-2.8120610355147963e-08,-2.8120610355148016e-08,-2.894353998436123e-08,6.812572605436493e-09
-251.8125,-3.2378836359044285e-08,-2.7211947748594456e-08,-2.7211947748594506e-08,-2.864567918048089e-08,6.789939366421024e-09
-252.3125,-3.431638490951677e-08,-2.8134572408548302e-08,-2.813457240854832e-08,-2.981983297910698e-08,6.7674070335128e-09
-252.8125,-3.426393281586164e-08,-2.7042269182373322e-08,-2.704226918237333e-08,-2.8939052869933855e-08,6.744975516317927e-09
-253.3125,-3.491719980047541e-08,-2.8089858011106795e-08,-2.8089858011106802e-08,-2.988671068631291e-08,6.722644724471115e-09
-253.8125,-3.271262240957686e-08,-2.6927716880500258e-08,-2.6927716880500275e-08,-2.874744258657162e-08,6.700414567635717e-09
-254.3125,-3.317038613602155e-08,-2.8106286181521648e-08,-2.8106286181521667e-08,-2.9236821044894127e-08,6.6782849555036985e-09
-254.8125,-3.038963044360842e-08,-2.7197995003547055e-08,-2.7197995003547084e-08,-2.8149604172998654e-08,6.6562557977956636e-09
-255.3125,-2.8851830425083284e-08,-2.7745463887453657e-08,-2.7745463887453694e-08,-2.7927002886217095e-08,6.6343270042608355e-09
-255.8125,-2.624988868831261e-08,-2.761364516198623e-08,-2.7613645161986244e-08,-2.7187858631938707e-08,6.61249848467706e-09
-256.3125,-2.337217609550668e-08,-2.715804907979545e-08,-2.7158049079795463e-08,-2.6375873817137187e-08,6.5907701488508125e-09
-256.8125,-2.2818250197360936e-08,-2.7864231714706523e-08,-2.7864231714706523e-08,-2.6296945288969286e-08,6.569141906617195e-09
-257.3125,-2.0454727068113528e-08,-2.695859409003373e-08,-2.6958594090033722e-08,-2.5392577750279552e-08,6.5476136678399335e-09
-257.8125,-2.0662945985350533e-08,-2.795390907831604e-08,-2.7953909078316045e-08,-2.591685249174788e-08,6.526185342411378e-09
-258.3125,-2.032915993481794e-08,-2.7086448172775262e-08,-2.7086448172775262e-08,-2.5347300700704847e-08,6.5048568402524996e-09
-258.8125,-2.2073589413196573e-08,-2.7771823527582328e-08,-2.777182352758234e-08,-2.601621550703362e-08,6.483628071312914e-09
-259.3125,-2.227147685744089e-08,-2.7271731093190765e-08,-2.72717310931908e-08,-2.6030770485707885e-08,6.462498945570841e-09
-259.8125,-2.404769548348929e-08,-2.7296649202560948e-08,-2.7296649202560975e-08,-2.6516129554523624e-08,6.4414693730331364e-09
-260.3125,-2.6717983887749976e-08,-2.7605558728695828e-08,-2.760555872869588e-08,-2.7274202251190997e-08,6.420539263735276e-09
-260.8125,-2.824704189066592e-08,-2.6976955404470147e-08,-2.69769554044702e-08,-2.74677264051328e-08,6.399708527741372e-09
-261.3125,-3.156900782215688e-08,-2.7881557151897885e-08,-2.7881557151897938e-08,-2.8692994360798573e-08,6.3789770751441504e-09
-261.8125,-3.214121248021275e-08,-2.6937008086871994e-08,-2.693700808687203e-08,-2.8382409596444613e-08,6.358344816064968e-09
-262.3125,-3.418843359014594e-08,-2.781650232809304e-08,-2.7816502328093064e-08,-2.953911386487593e-08,6.337811660653802e-09
-262.8125,-3.400485126235302e-08,-2.6829349083009064e-08,-2.682934908300908e-08,-2.872126035581802e-08,6.317377519089271e-09
-263.3125,-3.4399831422149904e-08,-2.773508156090681e-08,-2.773508156090681e-08,-2.954785886275464e-08,6.297042301578603e-09
-263.8125,-3.2660965044613486e-08,-2.675004946513264e-08,-2.6750049465132616e-08,-2.853071137357596e-08,6.276805918357652e-09
-264.3125,-3.292322551288909e-08,-2.773280461981385e-08,-2.7732804619813823e-08,-2.8901600034202682e-08,6.256668279690909e-09
-264.8125,-3.003836036185745e-08,-2.6998329742196566e-08,-2.6998329742196537e-08,-2.7897314188895553e-08,6.236629295871476e-09
-265.3125,-2.838532468302941e-08,-2.7397025700443303e-08,-2.7397025700443267e-08,-2.7630442074325055e-08,6.2166888772210974e-09
-265.8125,-2.610127442295644e-08,-2.729483162932167e-08,-2.729483162932164e-08,-2.685146883442532e-08,6.196846934090131e-09
-266.3125,-2.306779500656863e-08,-2.695131127764277e-08,-2.6951311277642733e-08,-2.6126100016299244e-08,6.177103376857564e-09
-266.8125,-2.2133988793769134e-08,-2.7399027561417925e-08,-2.7399027561417896e-08,-2.5932474775665256e-08,6.157458115931001e-09
-267.3125,-2.0531815751212724e-08,-2.6860460443626784e-08,-2.6860460443626738e-08,-2.516395865426752e-08,6.137911061746693e-09
-267.8125,-2.0329954663509686e-08,-2.7528886084962104e-08,-2.752888608496207e-08,-2.560654210837664e-08,6.118462124769496e-09
-268.3125,-2.0205976987597583e-08,-2.68219531015235e-08,-2.6821953101523478e-08,-2.502383387090764e-08,6.0991112154929006e-09
-268.8125,-2.177079778164201e-08,-2.7570817758488153e-08,-2.7570817758488153e-08,-2.5780979059273815e-08,6.079858244439018e-09
-269.3125,-2.148231126653885e-08,-2.672038007341666e-08,-2.6720380073416696e-08,-2.5574550452609148e-08,6.060703122158597e-09
-269.8125,-2.4263861687643727e-08,-2.7272283235835104e-08,-2.727228323583516e-08,-2.635819599476872e-08,6.041645759230997e-09
-270.3125,-2.613942140016016e-08,-2.6982382003971105e-08,-2.6982382003971164e-08,-2.678514353085018e-08,6.022686066264211e-09
-270.8125,-2.798557615108205e-08,-2.6899406373658598e-08,-2.6899406373658664e-08,-2.730053538059982e-08,6.003823953894854e-09
-271.3125,-3.103812905607172e-08,-2.74068799418644e-08,-2.740687994186445e-08,-2.8260787865378052e-08,5.9850593327881766e-09
-271.8125,-3.200134023046577e-08,-2.664676397736922e-08,-2.6646763977369263e-08,-2.8111158849538994e-08,5.966392113638039e-09
-272.3125,-3.393491513747951e-08,-2.7554510867653382e-08,-2.75545108676534e-08,-2.9195757377888037e-08,5.947822207166939e-09
-272.8125,-3.34390044338311e-08,-2.6367316133822724e-08,-2.6367316133822744e-08,-2.836436920812589e-08,5.929349524125993e-09
-273.3125,-3.431956382428373e-08,-2.758450081915029e-08,-2.7584500819150305e-08,-2.9283113309309285e-08,5.9109739752949514e-09
-273.8125,-3.2123728448994374e-08,-2.632760645084309e-08,-2.632760645084312e-08,-2.819029618261757e-08,5.892695471482183e-09
-274.3125,-3.279289000744304e-08,-2.7473475295670323e-08,-2.747347529567036e-08,-2.8632447197695582e-08,5.874513923524683e-09
-274.75,-2.9932661445855474e-08,-2.673987881031459e-08,-2.673987881031462e-08,-2.759510016009546e-08,5.856429242288071e-09
-275.25,-2.7693115992520166e-08,-2.697915439585228e-08,-2.697915439585232e-08,-2.7290911690170817e-08,5.8384413386666e-09
-275.75,-2.585252434244048e-08,-2.7103417380712962e-08,-2.7103417380712992e-08,-2.658136842895231e-08,5.820550123583143e-09
-276.25,-2.2794408336608607e-08,-2.656340450036886e-08,-2.6563404500368882e-08,-2.5774794581167217e-08,5.802755507989197e-09
-276.75,-2.1965506311119358e-08,-2.7155467272709127e-08,-2.7155467272709127e-08,-2.5682719791416783e-08,5.785057402864884e-09
-277.25,-2.0303728616682126e-08,-2.655918959717789e-08,-2.6559189597177862e-08,-2.484009938155895e-08,5.767455719218955e-09
-277.75,-1.990636427081e-08,-2.7219472997819465e-08,-2.7219472997819425e-08,-2.53189644303815e-08,5.749950368088792e-09
-278.25,-1.977205512190522e-08,-2.6538000373322796e-08,-2.6538000373322743e-08,-2.4723070846681424e-08,5.73254126054039e-09
