potential,current,current_filtered_50Hz,current_filtered_60Hz,basecurrent_4
-487.5,-1.5087129484072854e-08,-1.2542409635601699e-08,-1.3142124469100425e-08,-1.1211457961367281e-08
-487.0,-1.4685791494742015e-08,-1.2040293820044949e-08,-1.3144299339878792e-08,-1.1243490510323994e-08
-486.5,-1.6332469344036104e-08,-1.2484049358427327e-08,-1.3484688376761991e-08,-1.1275511190863526e-08
-486.0,-1.6096434922588058e-08,-1.2224367885141397e-08,-1.3354489902568676e-08,-1.130751998039032e-08
-485.5,-1.531680607598695e-08,-1.2201579646997093e-08,-1.3324453599200229e-08,-1.1339516856300668e-08
-485.0,-1.5370052898333813e-08,-1.2372203918234952e-08,-1.312146252392463e-08,-1.1371501795982183e-08
-484.5,-1.3928415051509743e-08,-1.2125727029720392e-08,-1.2798760207360826e-08,-1.1403474776814937e-08
-484.0,-1.3000966668244203e-08,-1.229228759578895e-08,-1.2586578800657544e-08,-1.1435435776171106e-08
-483.5,-1.2374720459149737e-08,-1.2175055768442588e-08,-1.2087182611121684e-08,-1.146738477141414e-08
-483.0,-1.0819436409406234e-08,-1.2283314544810919e-08,-1.1877442922045434e-08,-1.149932173989967e-08
-482.5,-9.360314531363789e-09,-1.2101301362916582e-08,-1.1397427016114137e-08,-1.153124665897562e-08
-482.0,-9.548665231307176e-09,-1.2320070366413468e-08,-1.1301269281993136e-08,-1.1563159505981193e-08
-481.5,-8.653800724403149e-09,-1.2100764908530828e-08,-1.1046534734568063e-08,-1.1595060258247562e-08
-481.0,-8.345445992006381e-09,-1.2201287006706213e-08,-1.1082270988083112e-08,-1.16269488930983e-08
-480.5,-8.900166618843868e-09,-1.2173845619346903e-08,-1.1114060416808608e-08,-1.1658825387848362e-08
-480.0,-9.228389568534245e-09,-1.2100599074790844e-08,-1.1234801134419509e-08,-1.1690689719804895e-08
-479.5,-1.006126523748222e-08,-1.2158748455787568e-08,-1.1582002558942434e-08,-1.1722541866266886e-08
-479.0,-1.128594215146011e-08,-1.2068290321278918e-08,-1.173533679277062e-08,-1.1754381804525065e-08
-478.5,-1.2397767591210316e-08,-1.2234595615484611e-08,-1.2321565288726129e-08,-1.1786209511861902e-08
-478.0,-1.3317268687558415e-08,-1.1902241056549538e-08,-1.2377944105394144e-08,-1.1818024965552667e-08
-477.5,-1.491785227273134e-08,-1.2376429703251555e-08,-1.2966656557788888e-08,-1.1849828142863427e-08
-477.0,-1.4682612579975038e-08,-1.1779963774298685e-08,-1.2889510568221876e-08,-1.1881619021053028e-08
-476.5,-1.587232143151618e-08,-1.2266898200069303e-08,-1.3254103028696572e-08,-1.1913397577371435e-08
-476.0,-1.5622776622308487e-08,-1.1959139845880007e-08,-1.3126241401506313e-08,-1.1945163789061011e-08
-475.5,-1.530567987430253e-08,-1.1982182002840567e-08,-1.3086458824083112e-08,-1.1976917633355819e-08
-475.0,-1.5180907469698684e-08,-1.217758539422604e-08,-1.297378047151102e-08,-1.2008659087482114e-08
-474.5,-1.3678075513610303e-08,-1.1823246519507311e-08,-1.2486341486212499e-08,-1.2040388128657888e-08
-474.0,-1.3006529769086412e-08,-1.2211197250984264e-08,-1.2439294200462082e-08,-1.2072104734092658e-08
-473.5,-1.1676948667798278e-08,-1.1748844905548172e-08,-1.1695493165300342e-08,-1.2103808880988323e-08
-473.0,-1.0782878889586e-08,-1.2247033207530835e-08,-1.1751511778178598e-08,-1.213550054653852e-08
-472.5,-9.156863986277259e-09,-1.1677396942040975e-08,-1.1052041400899101e-08,-1.2167179707928733e-08
-472.0,-9.328525383694018e-09,-1.2227321297883846e-08,-1.1173802505051089e-08,-1.2198846342336614e-08
-471.5,-8.154711105987757e-09,-1.1776810010283985e-08,-1.0748675298958331e-08,-1.2230500426931341e-08
-471.0,-8.33431979032196e-09,-1.1982381272347491e-08,-1.0871159039875477e-08,-1.226214193887395e-08
-470.5,-8.673668941696756e-09,-1.1996753971325282e-08,-1.087036884429653e-08,-1.2293770855317929e-08
-470.0,-8.714200104975712e-09,-1.1781185353039455e-08,-1.098914422892093e-08,-1.2325387153408232e-08
-469.5,-1.0327499349216542e-08,-1.2057493333811714e-08,-1.142594375060844e-08,-1.2356990810281534e-08
-469.0,-1.1080902148990091e-08,-1.1763608866368499e-08,-1.1466629699108531e-08,-1.238858180306719e-08
-468.5,-1.1946361694299582e-08,-1.2038669784937372e-08,-1.2167073834967837e-08,-1.2420160108885367e-08
-468.0,-1.3096334111253514e-08,-1.163122095979916e-08,-1.2038714936242849e-08,-1.2451725704848914e-08
-467.5,-1.4637313044545614e-08,-1.216027072572254e-08,-1.2834591159651308e-08,-1.2483278568062321e-08
-467.0,-1.4197828078011045e-08,-1.1447989657876983e-08,-1.2510742714490756e-08,-1.2514818675622134e-08
-466.5,-1.591364732348688e-08,-1.222229551976676e-08,-1.3218326379860124e-08,-1.2546346004616746e-08
-466.0,-1.5362900340108118e-08,-1.1506189990516985e-08,-1.2690347906647437e-08,-1.2577860532126082e-08
-465.5,-1.5387536929552187e-08,-1.2076057933442332e-08,-1.3120585302786995e-08,-1.2609362235222443e-08
-465.0,-1.4450551801985717e-08,-1.1616789094798432e-08,-1.2462057388154543e-08,-1.2640851090970186e-08
-464.5,-1.3900599547298697e-08,-1.1955656530716428e-08,-1.2554472204497526e-08,-1.2672327076424574e-08
-464.0,-1.25590975156344e-08,-1.1620498279561208e-08,-1.1926833666364341e-08,-1.2703790168634064e-08
-463.5,-1.1688869598174443e-08,-1.1873752407460166e-08,-1.1756169153254383e-08,-1.273524034463773e-08
-463.0,-1.0093849113843732e-08,-1.1737528118024134e-08,-1.12975474908571e-08,-1.2766677581467744e-08
-462.5,-9.372235461739952e-09,-1.167187016639452e-08,-1.1031802224556214e-08,-1.2798101856147577e-08
-462.0,-9.077391117102836e-09,-1.1873005069609682e-08,-1.0785451877204534e-08,-1.2829513145692274e-08
-461.5,-7.73032598459633e-09,-1.1581855210545813e-08,-1.0600535879167449e-08,-1.2860911427109743e-08
-461.0,-8.065701492512404e-09,-1.1722000346267835e-08,-1.0564212735655e-08,-1.289229667739881e-08
-460.5,-8.444787078474412e-09,-1.1749449310938732e-08,-1.062961783887862e-08,-1.2923668873550247e-08
-460.0,-8.488497156520346e-09,-1.1551930092522708e-08,-1.0802049898666678e-08,-1.2955027992547736e-08
-459.5,-1.013835392058141e-08,-1.1787877167772564e-08,-1.1097623441239151e-08,-1.2986374011366062e-08
-459.0,-1.0801952378187859e-08,-1.1633838542395451e-08,-1.1387168078680502e-08,-1.3017706906971752e-08
-458.5,-1.1514824014682454e-08,-1.1602146618054422e-08,-1.1737368136695908e-08,-1.3049026656323815e-08
-458.0,-1.3297400470264808e-08,-1.1688900563949521e-08,-1.2043638654297374e-08,-1.3080333236372692e-08
-457.5,-1.3953051640953816e-08,-1.155347472482263e-08,-1.2330517216153646e-08,-1.3111626624060962e-08
-457.0,-1.4458499088903158e-08,-1.1613831261807405e-08,-1.2557472947088063e-08,-1.314290679632309e-08
-456.5,-1.5394689487777882e-08,-1.1626095908892005e-08,-1.2694844619675211e-08,-1.3174173730085264e-08
-456.0,-1.5375615999176024e-08,-1.1578423785637743e-08,-1.2724431498453815e-08,-1.320542740226571e-08
-455.5,-1.4868579093843193e-08,-1.15922027201641e-08,-1.2626890275242464e-08,-1.3236667789774653e-08
-455.0,-1.4469625290587581e-08,-1.1529803974433078e-08,-1.2422536332569397e-08,-1.3267894869514121e-08
-454.5,-1.3416609774026446e-08,-1.153815106213671e-08,-1.2096836036072225e-08,-1.3299108618378114e-08
-454.0,-1.205603425376029e-08,-1.1490475634808126e-08,-1.1814003800048012e-08,-1.333030901325197e-08
-453.5,-1.1390846338770347e-08,-1.1487580415036178e-08,-1.1375629254381957e-08,-1.3361496031013998e-08
-453.0,-1.034021500828445e-08,-1.1623256275417929e-08,-1.117753664858937e-08,-1.3392669648533324e-08
-452.5,-8.879503672858515e-09,-1.1352543575962756e-08,-1.0694390019226884e-08,-1.342382984267176e-08
-452.0,-8.827051579203396e-09,-1.1698793870888237e-08,-1.0633867704154897e-08,-1.3454976590282437e-08
-451.5,-7.70807358122749e-09,-1.1294197825566499e-08,-1.0268138417861126e-08,-1.3486109868211081e-08
-451.0,-7.637342727662252e-09,-1.1536097165742159e-08,-1.040560812976729e-08,-1.3517229653294709e-08
-450.5,-7.967155134736117e-09,-1.138911279463042e-08,-1.0326971904114065e-08,-1.3548335922362225e-08
-450.0,-8.730094678810597e-09,-1.1427113126447724e-08,-1.0608087537958054e-08,-1.3579428652234784e-08
-449.5,-9.64482740300823e-09,-1.143824200360041e-08,-1.0810544343070535e-08,-1.361050781972537e-08
-449.0,-1.0363262140345034e-08,-1.1440417163473745e-08,-1.1121288714254933e-08,-1.3641573401638645e-08
-448.5,-1.1481445409629196e-08,-1.1418068700343256e-08,-1.1526062132092542e-08,-1.36726253747715e-08
-448.0,-1.3129712716306769e-08,-1.1320882230935603e-08,-1.1747478911512658e-08,-1.3703663715912267e-08
-447.5,-1.3928415051509743e-08,-1.1471481786664914e-08,-1.217625921277013e-08,-1.3734688401841463e-08
-447.0,-1.3785363886995777e-08,-1.1173218934698024e-08,-1.2203658087925605e-08,-1.3765699409332049e-08
-446.5,-1.5122097546509607e-08,-1.150354689291075e-08,-1.2544836903188775e-08,-1.3796696715147793e-08
-446.0,-1.512448173258484e-08,-1.1223204154621814e-08,-1.2382269710884504e-08,-1.3827680296044967e-08
-445.5,-1.4849505605241331e-08,-1.1420512206343964e-08,-1.2497542332447346e-08,-1.3858650128771437e-08
-445.0,-1.4210543737078952e-08,-1.1252766455104956e-08,-1.2095022002017947e-08,-1.3889606190067904e-08
-444.5,-1.3167064964818752e-08,-1.1352071975694387e-08,-1.1940939756217543e-08,-1.3920548456665612e-08
-444.0625,-1.1811257816703058e-08,-1.1180906118993874e-08,-1.1454547880009613e-08,-1.3951476905288538e-08
-443.5625,-1.1177064320691146e-08,-1.1322648528769507e-08,-1.1222567481129444e-08,-1.3982391512652488e-08
-443.0625,-9.845893762019526e-09,-1.1222461533377118e-08,-1.0798317707345072e-08,-1.4013292255464884e-08
-442.5625,-8.853277626030956e-09,-1.125233868367776e-08,-1.0568122392456068e-08,-1.4044179110425568e-08
-442.0625,-8.331935604246728e-09,-1.1264280192729957e-08,-1.0236844515660069e-08,-1.4075052054225552e-08
-441.5625,-7.487933733614333e-09,-1.1246398065225507e-08,-1.0145261712124252e-08,-1.4105911063548348e-08
-441.0625,-7.3568034994765315e-09,-1.115131417525312e-08,-1.0039776593866496e-08,-1.4136756115069017e-08
-440.5625,-8.167426765055667e-09,-1.1290201706602187e-08,-1.0204283400059745e-08,-1.4167587185455064e-08
-440.0625,-8.277894053208119e-09,-1.1105396411925908e-08,-1.0298983030713757e-08,-1.4198404251364596e-08
-439.5625,-9.204547707781915e-09,-1.1214162638862511e-08,-1.0630141542856704e-08,-1.4229207289449152e-08
-439.0625,-1.0307631131922937e-08,-1.1171738258617067e-08,-1.0845642634468234e-08,-1.4259996276351479e-08
-438.5625,-1.1253358275098596e-08,-1.1152307448983986e-08,-1.1277570246712979e-08,-1.429077118870628e-08
-438.0625,-1.2661617516869407e-08,-1.1102229276816625e-08,-1.1522160091005796e-08,-1.4321532003139892e-08
-437.5625,-1.3694764816136935e-08,-1.120723284208205e-08,-1.1910336386287505e-08,-1.4352278696271241e-08
-437.0625,-1.3807616290364617e-08,-1.1002840469296412e-08,-1.2025839360992864e-08,-1.4383011244710261e-08
-436.5625,-1.48328163027147e-08,-1.1183198696739286e-08,-1.2238763763454979e-08,-1.4413729625059446e-08
-436.0625,-1.4880500024219356e-08,-1.1060683164558408e-08,-1.2182556781213603e-08,-1.4444433813912866e-08
-435.5625,-1.4325779397381869e-08,-1.1081489881117572e-08,-1.2172831551236255e-08,-1.4475123787856819e-08
-435.0625,-1.4015040478909869e-08,-1.109192775817717e-08,-1.1934647928144876e-08,-1.4505799523468935e-08
-434.5625,-1.3105870855554444e-08,-1.1078169432944681e-08,-1.1672673965478754e-08,-1.453646099731967e-08
-434.0625,-1.1816820917545268e-08,-1.1014504617515772e-08,-1.1316557302571348e-08,-1.4567108185970437e-08
-433.5625,-1.0907651294189846e-08,-1.1051665506003273e-08,-1.0917772665440001e-08,-1.4597741065974628e-08
-433.0625,-9.518465541020895e-09,-1.1035543337013984e-08,-1.06091460184864e-08,-1.4628359613878432e-08
-432.5625,-8.407434829962432e-09,-1.0919875191056468e-08,-1.022908175767026e-08,-1.4658963806218824e-08
-432.0625,-8.253257463764047e-09,-1.1092891099156693e-08,-1.006389496193718e-08,-1.468955361952558e-08
-431.5625,-7.280509545069084e-09,-1.0872971303334428e-08,-9.822391427343295e-09,-1.4720129030319581e-08
-431.0625,-7.055601325305461e-09,-1.0987220186236544e-08,-9.848908598663048e-09,-1.4750690015114404e-08
-430.5625,-7.490317919689564e-09,-1.0919599224662971e-08,-9.852437009261892e-09,-1.4781236550414838e-08
-430.0625,-8.208752657026369e-09,-1.089030658075181e-08,-1.0069815928218467e-08,-1.4811768612718153e-08
-429.5625,-9.117127551690047e-09,-1.0912631221642636e-08,-1.0297044632820214e-08,-1.4842286178512945e-08
-429.0625,-9.854635777628713e-09,-1.0911923338890938e-08,-1.0632863962353016e-08,-1.4872789224279954e-08
-428.5625,-1.0950566643544036e-08,-1.0883842219535358e-08,-1.096220981825673e-08,-1.4903277726492205e-08
-428.0625,-1.2627444183124404e-08,-1.0866180171849872e-08,-1.1332599592389349e-08,-1.493375166161385e-08
-427.5625,-1.3409457215800747e-08,-1.0860151754601213e-08,-1.155269418252523e-08,-1.4964211006101796e-08
-427.0625,-1.3516745589186221e-08,-1.0825933269340086e-08,-1.1842259055372915e-08,-1.499465573640409e-08
-426.5625,-1.4356773816359895e-08,-1.073594224282395e-08,-1.1814455501902319e-08,-1.502508582896083e-08
-426.0625,-1.4839174132248654e-08,-1.095692382269642e-08,-1.2025550848558187e-08,-1.50555012602048e-08
-425.5625,-1.384337908149311e-08,-1.0607555362353424e-08,-1.1722491681695966e-08,-1.5085902006559587e-08
-425.0625,-1.394828326880335e-08,-1.098276552243241e-08,-1.179912203775682e-08,-1.5116288044441248e-08
-424.5625,-1.2614728524056495e-08,-1.0600364668204535e-08,-1.1213035453376827e-08,-1.5146659350257693e-08
-424.0625,-1.1544228976276987e-08,-1.0843236771954012e-08,-1.1132735632135356e-08,-1.517701590040889e-08
-423.5625,-1.0348957023893637e-08,-1.0587099357487604e-08,-1.0482030817018764e-08,-1.520735767128623e-08
-423.0625,-9.247463057136103e-09,-1.0861351198402021e-08,-1.0382692959016196e-08,-1.523768463927349e-08
-422.5625,-8.087953895881242e-09,-1.0558834900027127e-08,-9.919471844683593e-09,-1.5267996780745734e-08
-422.0625,-8.248489091613582e-09,-1.0846819845915e-08,-9.799491673410375e-09,-1.529829407207087e-08
-421.5625,-6.999970316883363e-09,-1.0678366474728877e-08,-9.614431625538672e-09,-1.532857648960768e-08
-421.0625,-6.55253806343135e-09,-1.0552185038656668e-08,-9.464651018768778e-09,-1.535884400970773e-08
-420.5625,-7.654826758880626e-09,-1.0835769568163904e-08,-9.696739369359475e-09,-1.5389096608713822e-08
-420.0625,-7.47044970239596e-09,-1.038424272077852e-08,-9.609972395656919e-09,-1.541933426296102e-08
-419.5625,-8.856456540797934e-09,-1.0838986347144492e-08,-1.0226021571641544e-08,-1.5449556948776232e-08
-419.0625,-9.760063063311146e-09,-1.0431881444276831e-08,-1.0161300907027176e-08,-1.5479764642478115e-08
-418.5625,-1.0943414085318335e-08,-1.0817305062394432e-08,-1.0903988259031773e-08,-1.550995732037738e-08
-418.0625,-1.1819999832312245e-08,-1.0334993566633388e-08,-1.0800764017986809e-08,-1.554013495877637e-08
-417.5625,-1.3402304657575049e-08,-1.082947527252332e-08,-1.1453649209850406e-08,-1.5570297533969817e-08
-417.0625,-1.2989045737868038e-08,-1.0301725082387838e-08,-1.135066452270676e-08,-1.5600445022244075e-08
-416.5625,-1.4291606063636866e-08,-1.0687961164711498e-08,-1.1755233508392743e-08,-1.5630577399877465e-08
-416.0625,-1.457452947789782e-08,-1.0524910803721206e-08,-1.1618425446415462e-08,-1.5660694643140128e-08
-415.5625,-1.376072729755171e-08,-1.0466430530369394e-08,-1.1619301973992568e-08,-1.5690796728293668e-08
-415.0625,-1.341740450271819e-08,-1.0605036809813815e-08,-1.1375476430231475e-08,-1.572088363159268e-08
-414.5625,-1.2328626195028566e-08,-1.0421243534404279e-08,-1.1033123026884094e-08,-1.575095532928253e-08
-414.0625,-1.1274815949775692e-08,-1.0488487857867227e-08,-1.0775028317178013e-08,-1.5781011797601108e-08
-413.5625,-1.0297299658930258e-08,-1.0432145034918427e-08,-1.03000347943306e-08,-1.581105301277822e-08
-413.0625,-8.966923828950384e-09,-1.0496217681158435e-08,-1.0099959225873802e-08,-1.584107895103543e-08
-412.5625,-7.841588001440523e-09,-1.0305459267176477e-08,-9.621458414279362e-09,-1.5871089588585936e-08
-412.0625,-7.65164784411365e-09,-1.0535887413489709e-08,-9.50245751360091e-09,-1.5901084901635313e-08
-411.5625,-6.473859922948669e-09,-1.0237896815200407e-08,-9.209564839905456e-09,-1.5931064866380665e-08
-411.0625,-6.516775272302858e-09,-1.0429429883704196e-08,-9.250955352827898e-09,-1.5961029459010942e-08
-410.5625,-7.096132488584417e-09,-1.0342527901752237e-08,-9.314509783109674e-09,-1.5990978655707895e-08
-410.0625,-7.671516061407255e-09,-1.0297572726995643e-08,-9.45049750043562e-09,-1.602091243264407e-08
-409.5625,-8.551280723168141e-09,-1.0438124260521034e-08,-9.821188748141245e-09,-1.605083076598405e-08
-409.0625,-9.256205072745292e-09,-1.017777970308376e-08,-9.927330254340813e-09,-1.6080733631884823e-08
-408.5625,-1.0657311756290406e-08,-1.0483015755687368e-08,-1.050892268036135e-08,-1.611062100649511e-08
-408.0625,-1.1554560449269664e-08,-1.0053592816586655e-08,-1.0550673029765675e-08,-1.614049286595535e-08
-407.5625,-1.3043882017598391e-08,-1.048408404496346e-08,-1.1156304994104337e-08,-1.617034918639798e-08
-407.0625,-1.2965998605807456e-08,-1.0055176896744156e-08,-1.1057487435872877e-08,-1.6200189943947347e-08
-406.5625,-1.3943514896652883e-08,-1.0359898683025326e-08,-1.1465574282844506e-08,-1.6230015114719765e-08
-406.0625,-1.4024577223210796e-08,-1.0132597114787137e-08,-1.12065359264555e-08,-1.6259824674823316e-08
-405.5625,-1.34642934955311e-08,-1.0246552967085824e-08,-1.1335962590480371e-08,-1.6289618600358096e-08
-405.0625,-1.2827715813443956e-08,-1.0076520801824508e-08,-1.0945339964658543e-08,-1.631939686741608e-08
-404.5625,-1.2234053480711e-08,-1.0241426561236e-08,-1.0816869180775834e-08,-1.634915945208108e-08
-404.0625,-1.0722479509013437e-08,-1.0017023312342142e-08,-1.0338166081451264e-08,-1.6378906330428648e-08
-403.5625,-9.954771592788488e-09,-1.0169250184497001e-08,-1.0075230465979625e-08,-1.6408637478526514e-08
-403.0625,-8.649827080944428e-09,-1.0122830729586204e-08,-9.62710966424304e-09,-1.6438352872434222e-08
-402.5625,-7.492702105764801e-09,-1.007057842847636e-08,-9.411191134085367e-09,-1.6468052488203525e-08
-402.0625,-7.363161329010487e-09,-1.0114503842869792e-08,-9.093484514465e-09,-1.6497736301877154e-08
-401.5625,-6.602605971011238e-09,-1.01372947898132e-08,-9.015436651091894e-09,-1.6527404289491045e-08
-401.0625,-5.972386118458047e-09,-9.930014319292282e-09,-8.889775972857849e-09,-1.6557056427071863e-08
-400.5625,-7.0198385341769696e-09,-1.0171177202152512e-08,-8.99734152377883e-09,-1.658669269063871e-08
-400.0625,-7.139842566630351e-09,-9.96062413404167e-09,-9.152882207286192e-09,-1.6616313056202656e-08
-399.5625,-7.946492188750766e-09,-9.973388259075243e-09,-9.406892358261429e-09,-1.6645917499766223e-08
-399.0625,-9.45965561783182e-09,-1.0130232560628886e-08,-9.785011365619593e-09,-1.667550599732458e-08
-398.5625,-1.0023912988970238e-08,-9.81415697134345e-09,-1.0011768038589232e-08,-1.670507852486393e-08
-398.0625,-1.1531513317209085e-08,-1.0046524090284412e-08,-1.0448322392059174e-08,-1.6734635058363263e-08
-397.5625,-1.2208622162575183e-08,-9.851001213341348e-09,-1.0562568909778008e-08,-1.6764175573792678e-08
-397.0625,-1.26902277497722e-08,-9.924913240645235e-09,-1.0951088020351743e-08,-1.679370004711434e-08
-396.5625,-1.3603371016586345e-08,-9.843948174750473e-09,-1.0924193048541749e-08,-1.682320845428287e-08
-396.0625,-1.392364667935928e-08,-1.0010132272045506e-08,-1.1099634860228851e-08,-1.6852700771244455e-08
-395.5625,-1.2931825272062451e-08,-9.750691869722589e-09,-1.0872747542070209e-08,-1.6882176973936798e-08
-395.0625,-1.2779237363247556e-08,-9.973630915973458e-09,-1.0755537940801849e-08,-1.691163703828985e-08
-394.5625,-1.1665027737422117e-08,-9.808021088804604e-09,-1.0405011378070342e-08,-1.6941080940225453e-08
-394.0625,-1.0581812530574705e-08,-9.752739331778824e-09,-1.0089355518847492e-08,-1.6970508655657783e-08
-393.5625,-9.884835467914995e-09,-9.910942203099523e-09,-9.722388006514033e-09,-1.6999920160491718e-08
-393.0625,-8.116564128784037e-09,-9.721133765634943e-09,-9.347750747787644e-09,-1.7029315430625377e-08
-392.5625,-7.364750786393975e-09,-9.813351627786442e-09,-9.05061377393292e-09,-1.7058694441947844e-08
-392.0625,-7.038912022778831e-09,-9.811627368547331e-09,-8.7848521155188e-09,-1.7088057170340707e-08
-391.5625,-6.043911700715029e-09,-9.673453013157142e-09,-8.62714468399789e-09,-1.7117403591676975e-08
-391.0625,-5.869866117223038e-09,-9.716866671804995e-09,-8.579900547771842e-09,-1.714673368182182e-08
-390.5625,-6.195704880838181e-09,-9.663761218152399e-09,-8.618231090048373e-09,-1.7176047416632262e-08
-390.0625,-6.736120391224272e-09,-9.630849914934576e-09,-8.811171604758605e-09,-1.7205344771957063e-08
-389.5625,-7.875761335185526e-09,-9.636535116831876e-09,-9.06793968807707e-09,-1.723462572363768e-08
-389.0625,-8.843740881730025e-09,-9.693601937537729e-09,-9.378668186701895e-09,-1.726389024750604e-08
-388.5625,-9.725095000874401e-09,-9.599435116249202e-09,-9.751682019687004e-09,-1.729313831938707e-08
-388.0625,-1.1376541222318952e-08,-9.596308466974825e-09,-1.0003062037272176e-08,-1.732236991509747e-08
-387.5625,-1.2116433634332853e-08,-9.688401425412546e-09,-1.0358790894658776e-08,-1.7351585010445434e-08
-387.0625,-1.2125175649942038e-08,-9.392090868227816e-09,-1.048159042700869e-08,-1.7380783581231228e-08
-386.5625,-1.3459525123380637e-08,-9.683335795232122e-09,-1.0669143675116035e-08,-1.7409965603247095e-08
-386.0625,-1.3127328530231538e-08,-9.457243747589826e-09,-1.066159029390364e-08,-1.7439131052277507e-08
-385.5625,-1.2743474572119065e-08,-9.453176655803302e-09,-1.0513934527653984e-08,-1.7468279904098177e-08
-385.0625,-1.2655259687335453e-08,-9.642316453135692e-09,-1.0408548045005721e-08,-1.7497412134476867e-08
-384.5625,-1.1017323853650552e-08,-9.280679162352832e-09,-9.929789378580367e-09,-1.7526527719173506e-08
-384.0625,-1.0432403536526784e-08,-9.636774069263242e-09,-9.816589399440822e-09,-1.7555626633940083e-08
-383.5625,-9.262562902279246e-09,-9.253337372666664e-09,-9.192362319920688e-09,-1.7584708854519797e-08
-383.0625,-7.97907606511228e-09,-9.561180387082589e-09,-9.107724359039609e-09,-1.7613774356648542e-08
-382.5625,-6.540617133055186e-09,-9.227409657241198e-09,-8.542541680869444e-09,-1.764282311605332e-08
-382.0625,-6.605784885778215e-09,-9.487025416750444e-09,-8.502074899226353e-09,-1.7671855108453716e-08
-381.5625,-5.712509836257677e-09,-9.276885454169903e-09,-8.195585326091958e-09,-1.770087030956086e-08
-381.0625,-5.424818049846257e-09,-9.334710304266484e-09,-8.249385175467671e-09,-1.772986869507791e-08
-380.5625,-6.124974027272942e-09,-9.37695299840822e-09,-8.276183187002914e-09,-1.7758850240699793e-08
-380.0625,-6.646316049057172e-09,-9.237311031164407e-09,-8.43476387927222e-09,-1.77878149221135e-08
-379.5625,-7.505417764832707e-09,-9.333080802996127e-09,-8.709484348967632e-09,-1.7816762714998054e-08
-379.0625,-8.239747076004395e-09,-9.24739476633348e-09,-8.953630585762657e-09,-1.7845693595023282e-08
-378.5625,-9.323757011543554e-09,-9.241047440073309e-09,-9.363537581932857e-09,-1.7874607537852978e-08
-378.0625,-1.0817846952022746e-08,-9.197820901935015e-09,-9.61851086454022e-09,-1.7903504519140766e-08
-377.5625,-1.1720658745844214e-08,-9.256941350497448e-09,-9.982765828545391e-09,-1.7932384514533285e-08
-377.0625,-1.1954308981217024e-08,-9.109323133020695e-09,-1.0116817578902004e-08,-1.7961247499668915e-08
-376.5625,-1.2882552093174309e-08,-9.248998535783556e-09,-1.0296737770439604e-08,-1.7990093450177988e-08
-376.0625,-1.3000966668244203e-08,-9.132096596530066e-09,-1.027437605884487e-08,-1.801892234168226e-08
-375.5625,-1.2581349919003238e-08,-9.137571865301244e-09,-1.0190390883444064e-08,-1.8047734149796184e-08
-375.0625,-1.199642960187947e-08,-9.149027960225214e-09,-1.0010694238437829e-08,-1.807652885012511e-08
-374.5625,-1.0885398890821006e-08,-9.03217422769606e-09,-9.635345286098918e-09,-1.810530641826727e-08
-374.0625,-9.859404149779179e-09,-9.104277011832245e-09,-9.377344811492721e-09,-1.813406682981225e-08
-373.5625,-8.638700879260009e-09,-8.950184238941041e-09,-8.850532397464874e-09,-1.8162810060341473e-08
-373.0625,-7.541975284652942e-09,-9.145214774237909e-09,-8.658949847309601e-09,-1.819153608542882e-08
-372.5625,-6.386439766856802e-09,-8.860512271166721e-09,-8.19362469721182e-09,-1.82202448806392e-08
-372.0625,-6.23862023019237e-09,-9.156963929224821e-09,-8.10032979530648e-09,-1.8248936421530204e-08
-371.5625,-5.273024869723106e-09,-8.880863962372065e-09,-7.838006382487065e-09,-1.8277610683650957e-08
-371.0625,-5.3588555684314846e-09,-8.957219808250057e-09,-7.832262938788082e-09,-1.830626764254243e-08
-370.5625,-5.688667975505349e-09,-9.006075439505948e-09,-7.91072409439429e-09,-1.8334907273737757e-08
-370.0625,-5.794366891507334e-09,-8.772201996271618e-09,-8.006284945317372e-09,-1.836352955276203e-08
-369.5625,-7.334551096107693e-09,-9.019635561494708e-09,-8.401242101918066e-09,-1.839213445513165e-08
-369.0625,-8.084774981114266e-09,-8.768001203545099e-09,-8.511145954711887e-09,-1.842072195635562e-08
-368.5625,-8.964539642875152e-09,-8.939414720987617e-09,-9.039922703913306e-09,-1.844929203193436e-08
-368.0625,-1.0131201362355711e-08,-8.706311742189196e-09,-9.110371616206663e-09,-1.8477844657360223e-08
-367.5625,-1.1351904632874881e-08,-8.936520222260655e-09,-9.638503505352343e-09,-1.850637980811798e-08
-367.0625,-1.1559328821420132e-08,-8.59196676980474e-09,-9.61876063292112e-09,-1.853489745968359e-08
-366.5625,-1.2680691005471269e-08,-8.897802002592038e-09,-9.96443744629174e-09,-1.856339758752516e-08
-366.0625,-1.2331010381103796e-08,-8.632631847313362e-09,-9.766626102747149e-09,-1.8591880167103325e-08
-365.5625,-1.1936824949998651e-08,-8.765755626614209e-09,-9.831196768979702e-09,-1.8620345173869356e-08
-365.0625,-1.1584760139555948e-08,-8.678321750468652e-09,-9.509717135042755e-09,-1.8648792583267775e-08
-364.5625,-1.0680358888350991e-08,-8.715581372663748e-09,-9.304305173181797e-09,-1.8677222370733884e-08
-364.0625,-9.443761043996934e-09,-8.602272861425029e-09,-8.919564127766105e-09,-1.8705634511695682e-08
-363.5625,-8.446376535857903e-09,-8.645397960180766e-09,-8.503656920216012e-09,-1.8734028981572385e-08
